crop_file,true_label,pred_label,logits,softmax,goodness
00068996.npy,1,1,"[-0.1412835270166397, -0.1172914206981659]","[0.4940022826194763, 0.5059977769851685]",0.5059977769851685
00064336.npy,0,0,"[0.020239517092704773, -0.13936935365200043]","[0.539817750453949, 0.4601822793483734]",0.4601822793483734
00052354.npy,1,1,"[-0.7052903771400452, 0.08380952477455139]","[0.3123619556427002, 0.6876380443572998]",0.6876380443572998
00014753.npy,0,0,"[-0.23701967298984528, -0.3048993647098541]","[0.5169634222984314, 0.483036607503891]",0.483036607503891
00052812.npy,1,1,"[0.07627154141664505, 0.29884862899780273]","[0.44458431005477905, 0.5554156303405762]",0.5554156303405762
00026117.npy,1,1,"[-0.659660279750824, -0.34291622042655945]","[0.42146944999694824, 0.578530490398407]",0.578530490398407
00001294.npy,1,1,"[-0.6772152781486511, 0.12517553567886353]","[0.3095143139362335, 0.6904856562614441]",0.6904856562614441
00061491.npy,1,0,"[0.16544383764266968, -0.1542048156261444]","[0.5792386531829834, 0.4207614064216614]",0.4207614064216614
00066121.npy,1,1,"[-0.2174120396375656, 0.9756906628608704]","[0.23270447552204132, 0.7672955393791199]",0.7672955393791199
00011490.npy,1,1,"[-0.7740727663040161, 0.0797499418258667]","[0.29863157868385315, 0.7013684511184692]",0.7013684511184692
00027815.npy,1,0,"[0.0013636201620101929, -0.3035498857498169]","[0.5756432414054871, 0.4243567883968353]",0.4243567883968353
00026156.npy,1,1,"[-0.3805198073387146, -0.3453204035758972]","[0.4912010431289673, 0.5087989568710327]",0.5087989568710327
00035407.npy,1,1,"[-0.35216009616851807, -0.21155938506126404]","[0.46490761637687683, 0.5350924134254456]",0.5350924134254456
00066409.npy,1,1,"[-0.22011436522006989, 0.6373244524002075]","[0.29787471890449524, 0.7021252512931824]",0.7021252512931824
00055958.npy,0,0,"[-0.16362465918064117, -0.1789577156305313]","[0.5038331747055054, 0.49616679549217224]",0.49616679549217224
00057840.npy,1,1,"[-0.2063954919576645, 0.16990220546722412]","[0.4070201516151428, 0.5929798483848572]",0.5929798483848572
00034260.npy,1,1,"[-0.8373739719390869, -0.05804111063480377]","[0.31446370482444763, 0.6855363249778748]",0.6855363249778748
00043460.npy,1,0,"[-0.24197567999362946, -0.3321201205253601]","[0.5225208401679993, 0.47747913002967834]",0.47747913002967834
00061447.npy,1,0,"[0.009304255247116089, -0.11011260747909546]","[0.5298187732696533, 0.4701812267303467]",0.4701812267303467
00018518.npy,1,1,"[-0.9399484992027283, 1.1385700702667236]","[0.11120230704545975, 0.8887977004051208]",0.8887977004051208
00060093.npy,0,1,"[-0.8909019827842712, -0.06298236548900604]","[0.3040851652622223, 0.6959148645401001]",0.6959148645401001
00042578.npy,1,1,"[-1.2258810997009277, 0.17863231897354126]","[0.19710089266300201, 0.8028991222381592]",0.8028991222381592
00037698.npy,1,1,"[-1.1283918619155884, 0.07759407162666321]","[0.2304120659828186, 0.7695879340171814]",0.7695879340171814
00060159.npy,0,0,"[-0.0374712198972702, -0.2773655951023102]","[0.559687614440918, 0.44031235575675964]",0.44031235575675964
00044070.npy,1,1,"[-0.882008969783783, 0.5413395166397095]","[0.19413720071315765, 0.8058627843856812]",0.8058627843856812
00068655.npy,0,1,"[-0.5081028938293457, 0.14915701746940613]","[0.3413553833961487, 0.6586445569992065]",0.6586445569992065
00005439.npy,1,1,"[-0.23787768185138702, -0.01043972373008728]","[0.4433843493461609, 0.5566156506538391]",0.5566156506538391
00023966.npy,1,0,"[-0.22946153581142426, -0.2787308692932129]","[0.5123148560523987, 0.4876851439476013]",0.4876851439476013
00058053.npy,0,1,"[-0.2750457525253296, -0.18249103426933289]","[0.4768778085708618, 0.5231221318244934]",0.5231221318244934
00021528.npy,0,1,"[-0.2536499500274658, -0.1140422523021698]","[0.46515464782714844, 0.5348453521728516]",0.5348453521728516
00059897.npy,0,1,"[-0.21282552182674408, -0.1231599748134613]","[0.4775986075401306, 0.5224013924598694]",0.5224013924598694
00042454.npy,0,0,"[0.008342057466506958, -0.14184854924678802]","[0.5374771952629089, 0.4625227749347687]",0.4625227749347687
00042246.npy,1,1,"[-0.5369127988815308, -0.050121456384658813]","[0.38064974546432495, 0.619350254535675]",0.619350254535675
00003187.npy,1,0,"[-0.07539200782775879, -0.14744819700717926]","[0.5180062651634216, 0.48199373483657837]",0.48199373483657837
00032324.npy,0,1,"[-0.1972402185201645, 0.039299219846725464]","[0.4411393105983734, 0.5588606595993042]",0.5588606595993042
00030301.npy,1,1,"[-0.4502890110015869, -0.19600945711135864]","[0.4367704391479492, 0.5632295608520508]",0.5632295608520508
00061019.npy,1,0,"[0.14563003182411194, 0.1331174075603485]","[0.5031281113624573, 0.49687185883522034]",0.49687185883522034
00005563.npy,1,1,"[-1.705208420753479, 1.0122950077056885]","[0.06194837763905525, 0.9380515813827515]",0.9380515813827515
00066313.npy,1,1,"[-0.2235717624425888, 1.2291159629821777]","[0.189588263630867, 0.8104116916656494]",0.8104116916656494
00041281.npy,0,0,"[0.29312121868133545, 0.14880052208900452]","[0.536017656326294, 0.46398231387138367]",0.46398231387138367
00023669.npy,0,0,"[-0.11683584749698639, -0.2606724798679352]","[0.5358972549438477, 0.46410271525382996]",0.46410271525382996
00023832.npy,1,0,"[-0.13610412180423737, -0.306983083486557]","[0.542616069316864, 0.4573839008808136]",0.4573839008808136
00052132.npy,0,1,"[-0.3214900493621826, 0.06689655780792236]","[0.4041057527065277, 0.5958942174911499]",0.5958942174911499
00011156.npy,1,0,"[-0.06925345957279205, -0.14952164888381958]","[0.5200562477111816, 0.47994372248649597]",0.47994372248649597
00021746.npy,0,0,"[-0.03021012246608734, -0.24724802374839783]","[0.5540474653244019, 0.44595250487327576]",0.44595250487327576
00056339.npy,1,0,"[-0.5983887910842896, -0.6061190366744995]","[0.5019325613975525, 0.4980674386024475]",0.4980674386024475
00002714.npy,1,1,"[-0.7656930088996887, 0.13450878858566284]","[0.2890090346336365, 0.7109909057617188]",0.7109909057617188
00013082.npy,1,1,"[-0.6306818127632141, 0.3165184259414673]","[0.2794482409954071, 0.7205517292022705]",0.7205517292022705
00056832.npy,1,1,"[-0.22841240465641022, -0.051126107573509216]","[0.45579415559768677, 0.5442058444023132]",0.5442058444023132
00005391.npy,1,1,"[-0.48011016845703125, 0.3544590473175049]","[0.30267980694770813, 0.6973202228546143]",0.6973202228546143
00068400.npy,1,1,"[-0.8846408724784851, -0.025961250066757202]","[0.29761525988578796, 0.7023847103118896]",0.7023847103118896
00035100.npy,0,1,"[-1.0047733783721924, 0.7229039072990417]","[0.15088491141796112, 0.8491150736808777]",0.8491150736808777
00023182.npy,0,1,"[-0.3237385153770447, 0.016189128160476685]","[0.41582706570625305, 0.5841729640960693]",0.5841729640960693
00036223.npy,1,1,"[-0.27610623836517334, 0.035610586404800415]","[0.42269572615623474, 0.5773042440414429]",0.5773042440414429
00023843.npy,0,0,"[-0.029950588941574097, -0.24698381125926971]","[0.5540463328361511, 0.44595369696617126]",0.44595369696617126
00062081.npy,1,1,"[-0.427867591381073, 0.16712579131126404]","[0.35548996925354004, 0.64451003074646]",0.64451003074646
00062486.npy,1,1,"[-1.614875316619873, 1.1792325973510742]","[0.057643406093120575, 0.9423566460609436]",0.9423566460609436
00017994.npy,0,0,"[-0.15114189684391022, -0.21125191450119019]","[0.5150229930877686, 0.48497703671455383]",0.48497703671455383
00023949.npy,0,0,"[0.15532228350639343, -0.17973244190216064]","[0.5829887986183167, 0.4170112609863281]",0.4170112609863281
00003245.npy,1,1,"[-0.4546283483505249, 0.07962450385093689]","[0.3695255219936371, 0.6304745078086853]",0.6304745078086853
00033574.npy,0,0,"[-0.32294219732284546, -0.4362567663192749]","[0.5282983779907227, 0.47170165181159973]",0.47170165181159973
00001914.npy,1,1,"[-0.24781112372875214, 0.004296749830245972]","[0.4373047649860382, 0.5626952648162842]",0.5626952648162842
00030446.npy,1,0,"[-0.08136744797229767, -0.2158641517162323]","[0.533573567867279, 0.46642643213272095]",0.46642643213272095
00062391.npy,1,1,"[-1.852745532989502, 0.9807440638542175]","[0.055541060864925385, 0.9444589614868164]",0.9444589614868164
00036035.npy,1,1,"[-0.7548919320106506, 0.19016298651695251]","[0.2798804044723511, 0.7201195359230042]",0.7201195359230042
00057368.npy,1,0,"[-0.2139599770307541, -0.4240424335002899]","[0.5523282885551453, 0.44767171144485474]",0.44767171144485474
00036189.npy,1,1,"[-0.23501114547252655, -0.14821554720401764]","[0.47831472754478455, 0.5216853022575378]",0.5216853022575378
00036289.npy,1,0,"[-0.25304800271987915, -0.42154186964035034]","[0.5420240759849548, 0.45797592401504517]",0.45797592401504517
00012873.npy,1,1,"[-2.0123190879821777, 1.4879803657531738]","[0.029303714632987976, 0.9706963300704956]",0.9706963300704956
00059415.npy,1,0,"[-0.17095784842967987, -0.208160400390625]","[0.5092995762825012, 0.49070045351982117]",0.49070045351982117
00005004.npy,1,1,"[-0.8819846510887146, 0.5119296312332153]","[0.19878360629081726, 0.8012163639068604]",0.8012163639068604
00057865.npy,0,1,"[-0.38328462839126587, -0.24887534976005554]","[0.46644818782806396, 0.533551812171936]",0.533551812171936
00013288.npy,1,1,"[-0.9271261096000671, 0.3894314169883728]","[0.21139158308506012, 0.7886083722114563]",0.7886083722114563
00043841.npy,1,1,"[-0.6783955693244934, 0.6979352235794067]","[0.20159892737865448, 0.7984010577201843]",0.7984010577201843
00037286.npy,1,1,"[-0.6082422137260437, -0.14225097000598907]","[0.38556551933288574, 0.6144344806671143]",0.6144344806671143
00041048.npy,1,1,"[-0.7663496136665344, -0.1406911462545395]","[0.34849563241004944, 0.651504397392273]",0.651504397392273
00008536.npy,1,1,"[-1.0325835943222046, 0.931715190410614]","[0.1230025663971901, 0.8769974112510681]",0.8769974112510681
00014326.npy,0,0,"[-0.2863427400588989, -0.5215641260147095]","[0.5585356950759888, 0.44146430492401123]",0.44146430492401123
00023382.npy,1,1,"[-0.653003454208374, -0.19635722041130066]","[0.3877817392349243, 0.6122182607650757]",0.6122182607650757
00063554.npy,1,1,"[-0.7294328212738037, 0.2530989646911621]","[0.2723897099494934, 0.7276102900505066]",0.7276102900505066
00001886.npy,1,1,"[-0.7780108451843262, -0.16721999645233154]","[0.3518788516521454, 0.648121178150177]",0.648121178150177
00022765.npy,1,1,"[-0.41333651542663574, 0.622014582157135]","[0.26204800605773926, 0.7379519939422607]",0.7379519939422607
00004535.npy,1,1,"[-0.3130118250846863, -0.2612031400203705]","[0.48705071210861206, 0.5129492282867432]",0.5129492282867432
00036406.npy,1,1,"[-0.5577553510665894, -0.45957911014556885]","[0.47547563910484314, 0.5245243906974792]",0.5245243906974792
00004495.npy,1,1,"[-0.2801975607872009, 0.08505526185035706]","[0.4096885919570923, 0.5903113484382629]",0.5903113484382629
00057855.npy,1,1,"[0.031856752932071686, 0.14057713747024536]","[0.472846657037735, 0.5271533131599426]",0.5271533131599426
00012290.npy,1,1,"[-0.7131938338279724, -0.01617678999900818]","[0.3324739336967468, 0.6675260663032532]",0.6675260663032532
00013136.npy,1,1,"[-1.9253945350646973, 1.3211557865142822]","[0.037451039999723434, 0.9625489115715027]",0.9625489115715027
00042218.npy,1,1,"[-0.19615809619426727, -0.027246862649917603]","[0.45787230134010315, 0.5421276688575745]",0.5421276688575745
00031987.npy,0,0,"[-0.17300279438495636, -0.432884156703949]","[0.5646071434020996, 0.4353928864002228]",0.4353928864002228
00063431.npy,1,1,"[-0.8540158867835999, 0.9059383273124695]","[0.1467960774898529, 0.8532039523124695]",0.8532039523124695
00056603.npy,1,1,"[-0.38382118940353394, -0.1184806376695633]","[0.4340513348579407, 0.5659486651420593]",0.5659486651420593
00012970.npy,1,1,"[-2.067854166030884, 1.3770663738250732]","[0.03092070110142231, 0.9690792560577393]",0.9690792560577393
00008363.npy,1,1,"[-2.0305614471435547, 0.9483434557914734]","[0.048388030380010605, 0.9516119956970215]",0.9516119956970215
00030339.npy,1,0,"[-0.08673839271068573, -0.21922889351844788]","[0.5330742597579956, 0.4669257700443268]",0.4669257700443268
00011542.npy,1,1,"[-1.7866243124008179, 1.328209400177002]","[0.04249950498342514, 0.9575004577636719]",0.9575004577636719
00044127.npy,1,1,"[-0.3536614179611206, -0.043111592531204224]","[0.42298054695129395, 0.577019453048706]",0.577019453048706
00037118.npy,1,1,"[-0.7044649124145508, 0.13394391536712646]","[0.3018700182437897, 0.6981299519538879]",0.6981299519538879
00001185.npy,1,1,"[-1.1647354364395142, 0.5020703673362732]","[0.1588505357503891, 0.8411495089530945]",0.8411495089530945
00032642.npy,0,1,"[-0.5612534284591675, -0.38942593336105347]","[0.4571485221385956, 0.5428515076637268]",0.5428515076637268
00059677.npy,0,1,"[-0.49873435497283936, -0.4424284100532532]","[0.4859272241592407, 0.5140727758407593]",0.5140727758407593
00052564.npy,1,1,"[-0.1325313001871109, 0.041129112243652344]","[0.4566936492919922, 0.5433063507080078]",0.5433063507080078
00063593.npy,1,1,"[-1.2406383752822876, 0.657660186290741]","[0.13030117750167847, 0.8696988224983215]",0.8696988224983215
00066394.npy,1,1,"[-0.16385628283023834, 1.157273769378662]","[0.21063032746315002, 0.7893697023391724]",0.7893697023391724
00003087.npy,1,1,"[-0.7087485194206238, 0.009577929973602295]","[0.32776162028312683, 0.6722384095191956]",0.6722384095191956
00066445.npy,0,1,"[-0.5291967988014221, -0.35294803977012634]","[0.4560514986515045, 0.5439484715461731]",0.5439484715461731
00040835.npy,0,1,"[-0.18236036598682404, -0.17234717309474945]","[0.49749675393104553, 0.5025032758712769]",0.5025032758712769
00033645.npy,0,0,"[-0.04346133768558502, -0.20570524036884308]","[0.5404722094535828, 0.45952776074409485]",0.45952776074409485
00034465.npy,0,1,"[-1.309162974357605, -0.6258001923561096]","[0.335511177778244, 0.6644888520240784]",0.6644888520240784
00057995.npy,1,1,"[-0.2407905012369156, 0.05844789743423462]","[0.4257436990737915, 0.5742563605308533]",0.5742563605308533
00043652.npy,0,1,"[-0.6633079051971436, -0.3371920883655548]","[0.419185996055603, 0.580814003944397]",0.580814003944397
00009029.npy,1,1,"[-0.3439345359802246, 0.2817748188972473]","[0.3484840989112854, 0.6515159606933594]",0.6515159606933594
00030464.npy,0,1,"[-0.7562391757965088, -0.4068518579006195]","[0.41353100538253784, 0.5864689946174622]",0.5864689946174622
00018958.npy,1,1,"[-0.8580052256584167, -0.4782106578350067]","[0.40617644786834717, 0.5938235521316528]",0.5938235521316528
00041837.npy,1,0,"[-0.29784005880355835, -0.411301851272583]","[0.5283350348472595, 0.4716649651527405]",0.4716649651527405
00044007.npy,1,1,"[-0.8347963690757751, 0.5591632127761841]","[0.19877640902996063, 0.801223635673523]",0.801223635673523
00001396.npy,1,1,"[-0.6751374006271362, -0.3336171805858612]","[0.41544026136398315, 0.5845597386360168]",0.5845597386360168
00060654.npy,0,1,"[-0.575458824634552, 0.09384647011756897]","[0.33865243196487427, 0.6613475680351257]",0.6613475680351257
00005415.npy,1,1,"[-1.5678284168243408, 2.2594144344329834]","[0.021305738016963005, 0.9786943197250366]",0.9786943197250366
00057471.npy,1,1,"[-0.705558180809021, 1.1846020221710205]","[0.13122619688510895, 0.8687738180160522]",0.8687738180160522
00066287.npy,1,1,"[-0.23344536125659943, -0.1132335364818573]","[0.46998319029808044, 0.5300168395042419]",0.5300168395042419
00008751.npy,1,1,"[-1.0666862726211548, 0.7774205803871155]","[0.13656629621982574, 0.8634337186813354]",0.8634337186813354
00066246.npy,1,1,"[-0.2701338529586792, 0.46392822265625]","[0.3243039548397064, 0.6756960153579712]",0.6756960153579712
00018837.npy,1,1,"[-0.6955193877220154, -0.2726123631000519]","[0.39582133293151855, 0.6041786670684814]",0.6041786670684814
00041002.npy,0,0,"[-0.12874533236026764, -0.2975161373615265]","[0.5420928597450256, 0.45790717005729675]",0.45790717005729675
00061677.npy,1,1,"[-0.727681577205658, 0.0010982751846313477]","[0.32546254992485046, 0.6745374798774719]",0.6745374798774719
00036394.npy,0,1,"[-0.3260030746459961, -0.013896703720092773]","[0.4226006865501404, 0.5773993134498596]",0.5773993134498596
00005140.npy,1,1,"[-1.1621601581573486, 0.7469181418418884]","[0.12908442318439484, 0.8709155321121216]",0.8709155321121216
00004398.npy,1,1,"[-1.0894800424575806, 0.4389197826385498]","[0.17822793126106262, 0.821772038936615]",0.821772038936615
00018796.npy,1,1,"[-1.6073827743530273, -0.7997093796730042]","[0.30838650465011597, 0.691613495349884]",0.691613495349884
00040919.npy,1,1,"[-0.37445229291915894, -0.29637056589126587]","[0.48048949241638184, 0.5195105075836182]",0.5195105075836182
00020179.npy,0,0,"[-0.21554134786128998, -0.2360004484653473]","[0.5051146149635315, 0.4948854148387909]",0.4948854148387909
00068986.npy,1,1,"[-0.6962289810180664, -0.1351182609796524]","[0.3632904887199402, 0.6367095112800598]",0.6367095112800598
00032191.npy,1,0,"[-0.10937522351741791, -0.2890579402446747]","[0.5448002219200134, 0.45519980788230896]",0.45519980788230896
00001896.npy,1,1,"[-0.03834013640880585, 0.08026444911956787]","[0.47038355469703674, 0.5296164155006409]",0.5296164155006409
00035123.npy,1,1,"[-0.830868661403656, 0.3283105492591858]","[0.23881645500659943, 0.7611835598945618]",0.7611835598945618
00002093.npy,1,1,"[-0.8520863652229309, 0.48672163486480713]","[0.20770613849163055, 0.792293906211853]",0.792293906211853
00043218.npy,1,1,"[-1.0908620357513428, -0.09508270025253296]","[0.26977208256721497, 0.7302279472351074]",0.7302279472351074
00002163.npy,1,1,"[-0.3677096366882324, 0.21255099773406982]","[0.35887259244918823, 0.641127347946167]",0.641127347946167
00002282.npy,1,1,"[-0.6983988285064697, 0.10597771406173706]","[0.30909013748168945, 0.6909099221229553]",0.6909099221229553
00068598.npy,0,0,"[-0.011561274528503418, -0.08157303929328918]","[0.5174958109855652, 0.4825041890144348]",0.4825041890144348
00019392.npy,0,1,"[-0.2756109833717346, 0.03624483942985535]","[0.42266181111335754, 0.5773381590843201]",0.5773381590843201
00039779.npy,1,1,"[-0.7766768336296082, -0.17422425746917725]","[0.3537828028202057, 0.6462172269821167]",0.6462172269821167
00005604.npy,1,1,"[-0.7051995396614075, 0.6621771454811096]","[0.20304399728775024, 0.7969560027122498]",0.7969560027122498
00064636.npy,0,0,"[-0.274669349193573, -0.40363845229148865]","[0.5321976542472839, 0.4678023159503937]",0.4678023159503937
00002108.npy,0,0,"[0.09433959424495697, -0.37643495202064514]","[0.6155670285224915, 0.38443294167518616]",0.38443294167518616
00020061.npy,0,1,"[-0.09039193391799927, 0.013347268104553223]","[0.4740884304046631, 0.5259115695953369]",0.5259115695953369
00036446.npy,0,1,"[-0.6198437213897705, 0.11981159448623657]","[0.32307952642440796, 0.676920473575592]",0.676920473575592
00011988.npy,1,0,"[0.06132952868938446, -0.07406453788280487]","[0.5337969064712524, 0.46620309352874756]",0.46620309352874756
00062266.npy,0,1,"[-0.26996296644210815, -0.2571781575679779]","[0.49680382013320923, 0.5031961798667908]",0.5031961798667908
00009129.npy,0,1,"[-0.6008368134498596, -0.20930072665214539]","[0.40334758162498474, 0.5966524481773376]",0.5966524481773376
00023459.npy,0,1,"[-0.7473701238632202, -0.43588805198669434]","[0.4227530062198639, 0.5772469639778137]",0.5772469639778137
00001151.npy,1,0,"[0.07883666455745697, -0.0701548308134079]","[0.5371791124343872, 0.4628208875656128]",0.4628208875656128
00037142.npy,1,1,"[-1.516130805015564, -0.04571324586868286]","[0.18687917292118073, 0.8131207823753357]",0.8131207823753357
00032976.npy,1,1,"[-0.3691016435623169, -0.1993793249130249]","[0.45767098665237427, 0.5423290133476257]",0.5423290133476257
00020375.npy,0,1,"[-0.48573052883148193, -0.07237695157527924]","[0.39810827374458313, 0.6018916964530945]",0.6018916964530945
00044600.npy,1,1,"[-0.45758265256881714, 0.039561331272125244]","[0.3782120645046234, 0.6217879056930542]",0.6217879056930542
00060156.npy,0,1,"[-0.18655313551425934, 0.11063629388809204]","[0.42624470591545105, 0.5737553238868713]",0.5737553238868713
00066043.npy,0,1,"[-0.6549328565597534, -0.5433778762817383]","[0.4721401333808899, 0.5278598070144653]",0.5278598070144653
00043200.npy,1,1,"[-1.0329625606536865, 0.15982568264007568]","[0.23276063799858093, 0.7672393918037415]",0.7672393918037415
00002437.npy,1,0,"[0.07851382344961166, -0.0981491208076477]","[0.5440512299537659, 0.45594877004623413]",0.45594877004623413
00060171.npy,0,0,"[-0.30352669954299927, -0.4055064916610718]","[0.52547287940979, 0.47452715039253235]",0.47452715039253235
00057047.npy,1,1,"[-0.31114351749420166, -0.2530641257762909]","[0.48548424243927, 0.51451575756073]",0.51451575756073
00026167.npy,1,0,"[0.004869773983955383, -0.39782315492630005]","[0.5993344783782959, 0.4006655216217041]",0.4006655216217041
00036418.npy,1,1,"[-1.0124880075454712, 0.3971197009086609]","[0.19629596173763275, 0.803704023361206]",0.803704023361206
00064080.npy,1,1,"[-0.490151047706604, 0.1828441321849823]","[0.3378264904022217, 0.6621735095977783]",0.6621735095977783
00012971.npy,1,1,"[-0.47056901454925537, 0.3095109462738037]","[0.3143026530742645, 0.6856973171234131]",0.6856973171234131
00034337.npy,1,1,"[-0.21189288794994354, -0.07514640688896179]","[0.4658665657043457, 0.5341334342956543]",0.5341334342956543
00061252.npy,0,1,"[-0.3294268846511841, 0.05819052457809448]","[0.4042910039424896, 0.5957090258598328]",0.5957090258598328
00020316.npy,0,0,"[-0.3804471492767334, -0.40705493092536926]","[0.5066515803337097, 0.49334844946861267]",0.49334844946861267
00032811.npy,1,1,"[-0.648929238319397, -0.09134601056575775]","[0.36410683393478394, 0.6358931064605713]",0.6358931064605713
00044024.npy,1,1,"[-0.6607983112335205, 0.21748769283294678]","[0.2935330867767334, 0.7064669132232666]",0.7064669132232666
00022591.npy,1,1,"[-0.8522596955299377, -0.42804548144340515]","[0.395508736371994, 0.6044912338256836]",0.6044912338256836
00036206.npy,0,0,"[0.25386711955070496, 0.012538522481918335]","[0.5600410103797913, 0.43995895981788635]",0.43995895981788635
00030632.npy,1,0,"[-0.39495187997817993, -0.41230854392051697]","[0.5043390393257141, 0.4956609308719635]",0.4956609308719635
00056509.npy,1,1,"[-0.2001473754644394, -0.09138771891593933]","[0.47283685207366943, 0.5271631479263306]",0.5271631479263306
00057731.npy,0,1,"[-0.5747716426849365, 0.09373199939727783]","[0.33883199095726013, 0.6611679792404175]",0.6611679792404175
00067493.npy,1,1,"[-0.2684286832809448, -0.14896488189697266]","[0.4701695442199707, 0.5298305153846741]",0.5298305153846741
00003229.npy,1,0,"[-0.1246338039636612, -0.250373512506485]","[0.5313935875892639, 0.46860644221305847]",0.46860644221305847
00021686.npy,0,0,"[-0.104852095246315, -0.23847255110740662]","[0.5333555340766907, 0.4666445255279541]",0.4666445255279541
00028316.npy,1,0,"[-0.17663796246051788, -0.2287808060646057]","[0.5130327939987183, 0.4869672358036041]",0.4869672358036041
00032143.npy,0,1,"[-0.8332530856132507, -0.2060641348361969]","[0.3481482267379761, 0.6518518328666687]",0.6518518328666687
00063499.npy,1,1,"[-0.8579278588294983, 0.44214123487472534]","[0.21415337920188904, 0.7858466506004333]",0.7858466506004333
00018487.npy,1,1,"[-0.5884499549865723, 1.0554373264312744]","[0.16193681955337524, 0.8380632400512695]",0.8380632400512695
00033224.npy,1,0,"[-0.07257199287414551, -0.2562446892261505]","[0.5457895398139954, 0.45421046018600464]",0.45421046018600464
00063904.npy,1,1,"[-1.6525464057922363, 0.8041254878044128]","[0.07895200699567795, 0.9210480451583862]",0.9210480451583862
00056855.npy,1,1,"[-0.27764540910720825, 0.12588706612586975]","[0.40046393871307373, 0.5995360612869263]",0.5995360612869263
00014419.npy,0,0,"[-0.0692179948091507, -0.38425618410110474]","[0.5781145691871643, 0.4218854606151581]",0.4218854606151581
00008995.npy,1,0,"[0.008521631360054016, -0.26458314061164856]","[0.5678549408912659, 0.43214502930641174]",0.43214502930641174
00035812.npy,0,0,"[-0.37524867057800293, -0.4822613596916199]","[0.5267276763916016, 0.47327232360839844]",0.47327232360839844
