crop_file,logits,dataset,softmax_values,pred_label,true_label,original_rec,crop_start_sample,crop_end_sample
00000869.npy,"[-0.5276038646697998, -0.12155352532863617, 0.2330743372440338]",train,"[0.21548916399478912, 0.32342296838760376, 0.4610879421234131]",2,0,sub-037,10500,10999.0
00000870.npy,"[-0.7609226107597351, -0.8816479444503784, 0.41327086091041565]",train,"[0.1952434778213501, 0.17303989827632904, 0.6317166090011597]",2,0,sub-037,11000,11499.0
00000871.npy,"[3.5403311252593994, -4.824356555938721, -3.087675094604492]",train,"[0.9984467625617981, 0.00023258790315594524, 0.0013207434676587582]",0,0,sub-037,11500,11999.0
00000872.npy,"[2.6703927516937256, -4.527774333953857, -2.704050302505493]",train,"[0.9946473240852356, 0.000743952055927366, 0.0046086967922747135]",0,0,sub-037,12000,12499.0
00000873.npy,"[1.9318888187408447, -3.093071937561035, -1.9742231369018555]",train,"[0.9740033745765686, 0.006400999613106251, 0.0195955578237772]",0,0,sub-037,12500,12999.0
00000874.npy,"[0.6873852014541626, -1.4866547584533691, -0.9599089026451111]",train,"[0.7655282020568848, 0.08705378323793411, 0.14741797745227814]",0,0,sub-037,13000,13499.0
00000875.npy,"[1.3882545232772827, -2.532111644744873, -1.5578588247299194]",train,"[0.9325075745582581, 0.018495196476578712, 0.04899723827838898]",0,0,sub-037,13500,13999.0
00000876.npy,"[0.5408009886741638, -1.6517746448516846, -0.9291195869445801]",train,"[0.7453938722610474, 0.08320745825767517, 0.17139863967895508]",0,0,sub-037,14000,14499.0
00000877.npy,"[1.664838433265686, -3.1055610179901123, -1.5675632953643799]",train,"[0.9542535543441772, 0.008089198730885983, 0.03765732795000076]",0,0,sub-037,14500,14999.0
00000878.npy,"[1.8059269189834595, -3.116604804992676, -1.8802095651626587]",train,"[0.9686643481254578, 0.007052531000226736, 0.02428312413394451]",0,0,sub-037,15000,15499.0
00000879.npy,"[1.835343360900879, -3.182922601699829, -1.7604326009750366]",train,"[0.96706622838974, 0.006398101337254047, 0.026535697281360626]",0,0,sub-037,15500,15999.0
00000880.npy,"[1.024656891822815, -2.3145968914031982, -1.24411141872406]",train,"[0.8780379891395569, 0.031138218939304352, 0.09082381427288055]",0,0,sub-037,16000,16499.0
00000881.npy,"[2.4523727893829346, -3.8930835723876953, -2.5271811485290527]",train,"[0.9914419054985046, 0.0017396854236721992, 0.006818272639065981]",0,0,sub-037,16500,16999.0
00000882.npy,"[0.3080279529094696, -1.3758304119110107, -0.7580358982086182]",train,"[0.653587281703949, 0.12134255468845367, 0.22507019340991974]",0,0,sub-037,17000,17499.0
00000883.npy,"[0.7853706479072571, -2.0690884590148926, -0.7495985627174377]",train,"[0.785515546798706, 0.04523545876145363, 0.169249027967453]",0,0,sub-037,17500,17999.0
00000884.npy,"[0.9151028990745544, -2.20208477973938, -1.0567601919174194]",train,"[0.8449665307998657, 0.037416405975818634, 0.11761704832315445]",0,0,sub-037,18000,18499.0
00000885.npy,"[-0.17285925149917603, -0.6528744697570801, -0.17578057944774628]",train,"[0.38228389620780945, 0.2365473359823227, 0.38116875290870667]",0,0,sub-037,18500,18999.0
00000886.npy,"[0.12971438467502594, -1.6121208667755127, -0.42239072918891907]",train,"[0.5711234211921692, 0.10006000846624374, 0.32881662249565125]",0,0,sub-037,19000,19499.0
00000887.npy,"[0.7130483984947205, -1.6689471006393433, -1.1197067499160767]",train,"[0.7985062599182129, 0.07375489175319672, 0.127738818526268]",0,0,sub-037,19500,19999.0
00000888.npy,"[0.0402190275490284, -1.1397360563278198, -0.29675331711769104]",train,"[0.49475041031837463, 0.15203312039375305, 0.3532164394855499]",0,0,sub-037,20000,20499.0
00000889.npy,"[1.936367392539978, -3.707662582397461, -1.9249645471572876]",train,"[0.9760110378265381, 0.0034536919556558132, 0.02053522877395153]",0,0,sub-037,20500,20999.0
00000890.npy,"[0.351854145526886, -1.3401362895965576, -0.7304190993309021]",train,"[0.6566087603569031, 0.1209162250161171, 0.2224750816822052]",0,0,sub-037,21000,21499.0
00000891.npy,"[-0.3954503536224365, -0.7720388174057007, -0.3257134258747101]",train,"[0.3625257909297943, 0.24876460433006287, 0.3887096047401428]",2,0,sub-037,21500,21999.0
00000892.npy,"[1.490592122077942, -2.831984758377075, -1.732844352722168]",train,"[0.9495921730995178, 0.012596961110830307, 0.037810854613780975]",0,0,sub-037,22000,22499.0
00000893.npy,"[1.5149122476577759, -3.282292604446411, -1.577073574066162]",train,"[0.9490687251091003, 0.007832457311451435, 0.0430988147854805]",0,0,sub-037,22500,22999.0
00000894.npy,"[0.823927640914917, -2.3904194831848145, -1.1731791496276855]",train,"[0.8504059910774231, 0.034170638769865036, 0.11542339622974396]",0,0,sub-037,23000,23499.0
00000895.npy,"[1.1208938360214233, -1.5796688795089722, -1.2776825428009033]",train,"[0.8635466694831848, 0.058002449572086334, 0.07845080643892288]",0,0,sub-037,23500,23999.0
00000896.npy,"[-0.11863305419683456, -0.9771057367324829, -0.4630565047264099]",train,"[0.4689468741416931, 0.19874384999275208, 0.3323092460632324]",0,0,sub-037,24000,24499.0
00000897.npy,"[0.2747223973274231, -1.6015994548797607, -0.3323904275894165]",train,"[0.5889024138450623, 0.0901918113231659, 0.32090580463409424]",0,0,sub-037,24500,24999.0
00000898.npy,"[0.28139811754226685, -0.6928397417068481, -0.379782497882843]",train,"[0.528060793876648, 0.1993323415517807, 0.27260687947273254]",0,0,sub-037,25000,25499.0
00000899.npy,"[0.40812888741493225, -1.3845279216766357, -0.6982684135437012]",train,"[0.6678841710090637, 0.11121419072151184, 0.22090163826942444]",0,0,sub-037,25500,25999.0
00000900.npy,"[0.2162664234638214, -0.38652947545051575, -0.39395812153816223]",train,"[0.4783525764942169, 0.26179245114326477, 0.2598549425601959]",0,0,sub-037,26000,26499.0
00000901.npy,"[-1.525670051574707, 0.5064930319786072, -0.9037293195724487]",train,"[0.09530059248209, 0.7271982431411743, 0.1775011271238327]",1,0,sub-037,26500,26999.0
00000902.npy,"[-0.17064684629440308, -0.32835251092910767, 0.11228872090578079]",train,"[0.3143545985221863, 0.26849064230918884, 0.4171547293663025]",2,0,sub-037,27000,27499.0
00000903.npy,"[-0.2681959271430969, -0.88108229637146, 0.18966786563396454]",train,"[0.3202584385871887, 0.17351114749908447, 0.5062304139137268]",2,0,sub-037,27500,27999.0
00000904.npy,"[0.02469690889120102, 0.009813451208174229, 0.08185332268476486]",train,"[0.3285098969936371, 0.32365676760673523, 0.3478333353996277]",2,0,sub-037,28000,28499.0
00000905.npy,"[-0.45339125394821167, -0.809742271900177, -0.033293891698122025]",train,"[0.31033381819725037, 0.2173040509223938, 0.47236213088035583]",2,0,sub-037,28500,28999.0
00000906.npy,"[0.865996778011322, -1.7881768941879272, -1.0159164667129517]",train,"[0.8178919553756714, 0.05754438787698746, 0.12456368654966354]",0,0,sub-037,29000,29499.0
00000907.npy,"[1.31975257396698, -1.4063501358032227, -1.390166997909546]",train,"[0.8833796977996826, 0.057838357985019684, 0.05878199636936188]",0,0,sub-037,29500,29999.0
00000908.npy,"[1.0260611772537231, -1.7880408763885498, -1.1798142194747925]",train,"[0.8546186089515686, 0.0512416735291481, 0.0941397026181221]",0,0,sub-037,30000,30499.0
00000909.npy,"[1.092119812965393, -2.3114805221557617, -1.4285564422607422]",train,"[0.8979412913322449, 0.029859544709324837, 0.07219917327165604]",0,0,sub-037,30500,30999.0
00000910.npy,"[0.5015267729759216, -1.3185967206954956, -0.6364894509315491]",train,"[0.6745545268058777, 0.10928171128034592, 0.216163769364357]",0,0,sub-037,31000,31499.0
00000911.npy,"[1.363704800605774, -2.415457010269165, -1.4695054292678833]",train,"[0.9245002269744873, 0.02111727185547352, 0.054382532835006714]",0,0,sub-037,31500,31999.0
00000912.npy,"[-0.6366494297981262, -0.8858974575996399, 0.2921089828014374]",train,"[0.2319781333208084, 0.1808006763458252, 0.5872212052345276]",2,0,sub-037,32000,32499.0
00000913.npy,"[-0.09731321781873703, -0.257337361574173, -0.08185639977455139]",train,"[0.3487114906311035, 0.29714515805244446, 0.35414332151412964]",2,0,sub-037,32500,32999.0
00000914.npy,"[-0.3566333055496216, -0.4542602002620697, 0.12691456079483032]",train,"[0.28338202834129333, 0.2570239007472992, 0.45959410071372986]",2,0,sub-037,33000,33499.0
00000915.npy,"[-0.11710335314273834, -0.18451853096485138, -0.05484144017100334]",train,"[0.3334391117095947, 0.311701238155365, 0.3548596203327179]",2,0,sub-037,33500,33999.0
00000916.npy,"[1.695043921470642, -3.6425204277038574, -1.7118605375289917]",train,"[0.9634364247322083, 0.004631783347576857, 0.031931787729263306]",0,0,sub-037,34000,34499.0
00000917.npy,"[2.9364078044891357, -3.836826801300049, -2.6666531562805176]",train,"[0.9951927661895752, 0.0011384891113266349, 0.0036688405089080334]",0,0,sub-037,34500,34999.0
00000918.npy,"[1.6759824752807617, -2.9140841960906982, -1.606019139289856]",train,"[0.9544668793678284, 0.009689918719232082, 0.03584311529994011]",0,0,sub-037,35000,35499.0
00000919.npy,"[0.6933521032333374, -1.4018951654434204, -0.8620274066925049]",train,"[0.7495414018630981, 0.09222343564033508, 0.1582351177930832]",0,0,sub-037,35500,35999.0
00000920.npy,"[2.298204183578491, -3.625434160232544, -2.282822847366333]",train,"[0.9872450232505798, 0.002641323022544384, 0.010113703086972237]",0,0,sub-037,36000,36499.0
00000921.npy,"[-0.5127298831939697, -0.37554699182510376, -0.15912307798862457]",train,"[0.28001534938812256, 0.32118821144104004, 0.3987964689731598]",2,0,sub-037,36500,36999.0
00000922.npy,"[2.454467296600342, -3.7657008171081543, -2.2311739921569824]",train,"[0.9889087080955505, 0.0019668512977659702, 0.00912447739392519]",0,0,sub-037,37000,37499.0
00000923.npy,"[2.5784332752227783, -3.9758307933807373, -2.6132452487945557]",train,"[0.9930617213249207, 0.001414150116033852, 0.005524066276848316]",0,0,sub-037,37500,37999.0
00000924.npy,"[1.405890941619873, -2.4225263595581055, -1.4729841947555542]",train,"[0.927693784236908, 0.02017177641391754, 0.052134472876787186]",0,0,sub-037,38000,38499.0
00000925.npy,"[-0.36960291862487793, -0.5563499331474304, -0.07152380794286728]",train,"[0.31477007269859314, 0.26115015149116516, 0.4240798056125641]",2,0,sub-037,38500,38999.0
00000926.npy,"[-0.2566549479961395, -0.7996163964271545, -0.10795846581459045]",train,"[0.3647843301296234, 0.21194884181022644, 0.42326679825782776]",2,0,sub-037,39000,39499.0
00000927.npy,"[0.9051971435546875, -1.719398021697998, -0.8059633374214172]",train,"[0.7980048656463623, 0.05783068388700485, 0.14416438341140747]",0,0,sub-037,39500,39999.0
00000928.npy,"[-0.9947237372398376, -0.3365086019039154, 0.07125002890825272]",train,"[0.17137940227985382, 0.3309922516345978, 0.4976283609867096]",2,0,sub-037,40000,40499.0
00000929.npy,"[-0.6396397352218628, -0.36842313408851624, -0.1589689701795578]",train,"[0.254535973072052, 0.33383893966674805, 0.41162508726119995]",2,0,sub-037,40500,40999.0
00000930.npy,"[-0.10301397740840912, -0.37146294116973877, 0.03500623628497124]",train,"[0.3433401882648468, 0.2625057101249695, 0.3941541314125061]",2,0,sub-037,41000,41499.0
00000931.npy,"[0.4470694959163666, -1.7096494436264038, -0.7445220351219177]",train,"[0.7045023441314697, 0.08151382952928543, 0.21398377418518066]",0,0,sub-037,41500,41999.0
00000932.npy,"[0.6793155074119568, -1.8799057006835938, -1.0288552045822144]",train,"[0.7945576906204224, 0.06147092953324318, 0.14397142827510834]",0,0,sub-037,42000,42499.0
00000933.npy,"[-0.13271893560886383, -0.7926458120346069, -0.08050749450922012]",train,"[0.3890312612056732, 0.20108602941036224, 0.40988272428512573]",2,0,sub-037,42500,42999.0
00000934.npy,"[-0.4298585057258606, -0.5274577736854553, 0.03660731762647629]",train,"[0.2856031358242035, 0.2590455710887909, 0.45535123348236084]",2,0,sub-037,43000,43499.0
00000935.npy,"[0.8654860854148865, -2.1103930473327637, -0.895717978477478]",train,"[0.8177682161331177, 0.04170827940106392, 0.1405235230922699]",0,0,sub-037,43500,43999.0
00000936.npy,"[-0.18087175488471985, -0.6409783959388733, -0.11215461045503616]",train,"[0.3700483441352844, 0.23358054459095, 0.396371066570282]",2,0,sub-037,44000,44499.0
00000937.npy,"[1.033511996269226, -2.4778385162353516, -1.3121848106384277]",train,"[0.8883858919143677, 0.026524148881435394, 0.08508998155593872]",0,0,sub-037,44500,44999.0
00000938.npy,"[2.047694444656372, -3.4269323348999023, -1.8686319589614868]",train,"[0.9764615297317505, 0.004093124996870756, 0.01944536715745926]",0,0,sub-037,45000,45499.0
00000939.npy,"[1.3831831216812134, -1.8394438028335571, -1.352920413017273]",train,"[0.9052455425262451, 0.03607425093650818, 0.0586802214384079]",0,0,sub-037,45500,45999.0
00000940.npy,"[0.8579108715057373, -2.293639659881592, -1.00777268409729]",train,"[0.8350199460983276, 0.03572694584727287, 0.12925304472446442]",0,0,sub-037,46000,46499.0
00000941.npy,"[0.8924360871315002, -2.3934409618377686, -1.1074843406677246]",train,"[0.8526938557624817, 0.031897369772195816, 0.115408755838871]",0,0,sub-037,46500,46999.0
00000942.npy,"[0.7247648239135742, -1.8664557933807373, -0.889139711856842]",train,"[0.7849063873291016, 0.05881187692284584, 0.15628167986869812]",0,0,sub-037,47000,47499.0
00000943.npy,"[1.0722371339797974, -2.7113037109375, -1.0882244110107422]",train,"[0.8787238597869873, 0.019983958452939987, 0.1012921929359436]",0,0,sub-037,47500,47999.0
00000944.npy,"[-0.39219653606414795, -0.5848739147186279, -0.7261272072792053]",train,"[0.39356887340545654, 0.3245951235294342, 0.28183600306510925]",0,0,sub-037,48000,48499.0
00000945.npy,"[1.446829080581665, -2.6881637573242188, -1.608337640762329]",train,"[0.9406296610832214, 0.015052692964673042, 0.044317640364170074]",0,0,sub-037,48500,48999.0
00000946.npy,"[1.8146905899047852, -2.922193765640259, -1.7842515707015991]",train,"[0.9651404619216919, 0.008460340090095997, 0.026399139314889908]",0,0,sub-037,49000,49499.0
00000947.npy,"[-0.9306549429893494, 0.16917526721954346, -0.7444021105766296]",train,"[0.1919981837272644, 0.5766964554786682, 0.2313053458929062]",1,0,sub-037,49500,49999.0
00000948.npy,"[2.189209222793579, -3.2926156520843506, -2.247422933578491]",train,"[0.9842544794082642, 0.004096199292689562, 0.01164937298744917]",0,0,sub-037,50000,50499.0
00000949.npy,"[0.1526392102241516, -0.9567341804504395, -0.6536948680877686]",train,"[0.5629814863204956, 0.18565189838409424, 0.25136664509773254]",0,0,sub-037,50500,50999.0
00000950.npy,"[0.2910632789134979, -1.0111403465270996, -0.7220844030380249]",train,"[0.6116184592247009, 0.16631856560707092, 0.22206296026706696]",0,0,sub-037,51000,51499.0
00000951.npy,"[-0.2583034336566925, -0.6532038450241089, -0.2590234577655792]",train,"[0.3741076588630676, 0.25205397605895996, 0.3738384246826172]",0,0,sub-037,51500,51999.0
00000952.npy,"[0.6102259159088135, -1.5512874126434326, -1.1330196857452393]",train,"[0.7751322984695435, 0.08925704658031464, 0.1356106847524643]",0,0,sub-037,52000,52499.0
00000953.npy,"[2.3177688121795654, -4.62216854095459, -2.19643235206604]",train,"[0.9882197380065918, 0.0009569228859618306, 0.010823328979313374]",0,0,sub-037,52500,52999.0
00000954.npy,"[1.5995533466339111, -3.0617330074310303, -1.6581954956054688]",train,"[0.9542629718780518, 0.009021881967782974, 0.03671518713235855]",0,0,sub-037,53000,53499.0
00000955.npy,"[0.5600501298904419, -1.8763301372528076, -1.219555377960205]",train,"[0.7960631847381592, 0.06963714212179184, 0.13429959118366241]",0,0,sub-037,53500,53999.0
00000956.npy,"[-0.1685263216495514, -0.8594362735748291, -0.03950755298137665]",train,"[0.3789556324481964, 0.1899021863937378, 0.4311421513557434]",2,0,sub-037,54000,54499.0
00000957.npy,"[-0.21644237637519836, -0.9461621046066284, -0.11279157549142838]",train,"[0.38591310381889343, 0.18602712452411652, 0.42805981636047363]",2,0,sub-037,54500,54999.0
00000958.npy,"[0.9361944794654846, -2.1140925884246826, -0.9971268773078918]",train,"[0.83891761302948, 0.039718832820653915, 0.12136361747980118]",0,0,sub-037,55000,55499.0
00000959.npy,"[0.6345193982124329, -1.8704280853271484, -0.7862816452980042]",train,"[0.7557433843612671, 0.06172903627157211, 0.18252749741077423]",0,0,sub-037,55500,55999.0
00000960.npy,"[-0.19836989045143127, -0.5334669947624207, -0.22714027762413025]",train,"[0.3721749782562256, 0.2662050426006317, 0.3616199493408203]",0,0,sub-037,56000,56499.0
00000961.npy,"[1.1936718225479126, -2.121720552444458, -1.292182207107544]",train,"[0.893196702003479, 0.03244071453809738, 0.07436257600784302]",0,0,sub-037,56500,56999.0
00000962.npy,"[0.848811149597168, -1.7934832572937012, -1.0213425159454346]",train,"[0.8161281943321228, 0.058106470853090286, 0.1257653385400772]",0,0,sub-037,57000,57499.0
00000963.npy,"[1.316519856452942, -2.499920129776001, -1.378409743309021]",train,"[0.9178074598312378, 0.020197272300720215, 0.061995264142751694]",0,0,sub-037,57500,57999.0
00000964.npy,"[1.692652702331543, -2.4584081172943115, -1.5038598775863647]",train,"[0.9463850855827332, 0.014903387054800987, 0.03871150314807892]",0,0,sub-037,58000,58499.0
00000965.npy,"[2.312558889389038, -4.219747543334961, -2.145634889602661]",train,"[0.9871289730072021, 0.001436908496543765, 0.011434176936745644]",0,0,sub-037,58500,58999.0
00000966.npy,"[0.7131608724594116, -1.5565264225006104, -1.052465796470642]",train,"[0.7846682667732239, 0.08109114319086075, 0.13424068689346313]",0,0,sub-037,59000,59499.0
00000967.npy,"[-0.060608237981796265, -0.6353821754455566, -0.3389640748500824]",train,"[0.4310605823993683, 0.24261474609375, 0.3263246715068817]",0,0,sub-037,59500,59999.0
00000968.npy,"[0.45766952633857727, -1.3820902109146118, -0.8031962513923645]",train,"[0.6933543086051941, 0.11014320701360703, 0.19650253653526306]",0,0,sub-037,60000,60499.0
00000969.npy,"[1.5898288488388062, -3.437648296356201, -1.7681403160095215]",train,"[0.9602816104888916, 0.00629495969042182, 0.03342343494296074]",0,0,sub-037,60500,60999.0
00000970.npy,"[0.9649195075035095, -2.452073574066162, -1.1872576475143433]",train,"[0.8702903985977173, 0.028555050492286682, 0.10115458071231842]",0,0,sub-037,61000,61499.0
00000971.npy,"[1.5722014904022217, -2.9079370498657227, -1.7186981439590454]",train,"[0.9536960124969482, 0.010807130485773087, 0.035496894270181656]",0,0,sub-037,61500,61999.0
00000972.npy,"[2.0385024547576904, -3.0829200744628906, -2.034604549407959]",train,"[0.9775248765945435, 0.005833405070006847, 0.016641788184642792]",0,0,sub-037,62000,62499.0
00000973.npy,"[-0.08884700387716293, -0.6244686841964722, -0.0955505445599556]",train,"[0.38780370354652405, 0.22698354721069336, 0.3852127492427826]",0,0,sub-037,62500,62999.0
00000974.npy,"[0.5787056088447571, -1.6095064878463745, -0.8844352960586548]",train,"[0.7442552447319031, 0.08344367891550064, 0.1723010241985321]",0,0,sub-037,63000,63499.0
00000975.npy,"[0.14543960988521576, -1.2187490463256836, -0.2872123122215271]",train,"[0.5251068472862244, 0.134211003780365, 0.34068214893341064]",0,0,sub-037,63500,63999.0
00000976.npy,"[0.3412024676799774, -1.123007893562317, -0.7899374961853027]",train,"[0.6435313820838928, 0.14882341027259827, 0.20764519274234772]",0,0,sub-037,64000,64499.0
00000977.npy,"[1.287277102470398, -3.18690824508667, -1.300264596939087]",train,"[0.9202982783317566, 0.010490942746400833, 0.06921075284481049]",0,0,sub-037,64500,64999.0
00000978.npy,"[0.6970257759094238, -1.9590978622436523, -0.49531289935112]",train,"[0.7279448509216309, 0.051116205751895905, 0.22093898057937622]",0,0,sub-037,65000,65499.0
00000979.npy,"[1.1804585456848145, -2.1199791431427, -1.2967360019683838]",train,"[0.8921836018562317, 0.03289215639233589, 0.07492423057556152]",0,0,sub-037,65500,65999.0
00000980.npy,"[0.3477119207382202, -1.1294896602630615, -0.7401459217071533]",train,"[0.6388906240463257, 0.14584314823150635, 0.21526619791984558]",0,0,sub-037,66000,66499.0
00000981.npy,"[-0.41782769560813904, -0.28847452998161316, -0.060101740062236786]",train,"[0.2802560329437256, 0.3189571797847748, 0.40078678727149963]",2,0,sub-037,66500,66999.0
00000982.npy,"[2.9843523502349854, -5.0070013999938965, -2.533898115158081]",train,"[0.995667576789856, 0.00033690963755361736, 0.003995477221906185]",0,0,sub-037,67000,67499.0
00000983.npy,"[-0.6641801595687866, 0.2764439582824707, -0.8567375540733337]",train,"[0.227975994348526, 0.5839787125587463, 0.18804530799388885]",1,0,sub-037,67500,67999.0
00000984.npy,"[0.1539316475391388, -1.3092970848083496, -0.4181448817253113]",train,"[0.5568425059318542, 0.12890216708183289, 0.31425532698631287]",0,0,sub-037,68000,68499.0
00000985.npy,"[0.03375107795000076, -1.4113060235977173, -0.41178733110427856]",train,"[0.5329888463020325, 0.12564285099506378, 0.34136834740638733]",0,0,sub-037,68500,68999.0
00000986.npy,"[1.875968337059021, -3.7225289344787598, -1.7555607557296753]",train,"[0.970704972743988, 0.0035949323792010546, 0.02570006437599659]",0,0,sub-037,69000,69499.0
00000987.npy,"[0.3872128427028656, -1.1593583822250366, -0.6108031272888184]",train,"[0.6322763562202454, 0.1346602886915207, 0.23306339979171753]",0,0,sub-037,69500,69999.0
00000988.npy,"[1.1793988943099976, -2.4373464584350586, -1.2688623666763306]",train,"[0.8982193470001221, 0.02413513883948326, 0.07764545828104019]",0,0,sub-037,70000,70499.0
00000989.npy,"[1.3263187408447266, -2.686283826828003, -1.3092302083969116]",train,"[0.917628288269043, 0.016596462577581406, 0.06577522307634354]",0,0,sub-037,70500,70999.0
00000990.npy,"[0.11427369713783264, -0.7861287593841553, -0.5667547583580017]",train,"[0.522875189781189, 0.21249964833259583, 0.2646251320838928]",0,0,sub-037,71000,71499.0
00000991.npy,"[0.2005772888660431, -1.0029035806655884, -0.5651434659957886]",train,"[0.5665252804756165, 0.17004120349884033, 0.2634335160255432]",0,0,sub-037,71500,71999.0
00000992.npy,"[0.9828071594238281, -2.0994904041290283, -1.173620581626892]",train,"[0.8608878254890442, 0.0394749641418457, 0.09963727742433548]",0,0,sub-037,72000,72499.0
00000993.npy,"[0.41127029061317444, -1.5662591457366943, -0.5509588718414307]",train,"[0.6576995849609375, 0.09103270620107651, 0.2512677311897278]",0,0,sub-037,72500,72999.0
00000994.npy,"[0.40952569246292114, -1.67435622215271, -0.5037398934364319]",train,"[0.6554548740386963, 0.08156886696815491, 0.2629762887954712]",0,0,sub-037,73000,73499.0
00000995.npy,"[1.4632654190063477, -3.2366793155670166, -1.6342462301254272]",train,"[0.9485350847244263, 0.008627668023109436, 0.04283720254898071]",0,0,sub-037,73500,73999.0
00000996.npy,"[-0.8756846189498901, -0.034660715609788895, -0.1322508156299591]",train,"[0.18443769216537476, 0.42766308784484863, 0.3878992795944214]",1,0,sub-037,74000,74499.0
00000997.npy,"[-0.298234224319458, -0.5312196612358093, -0.30411505699157715]",train,"[0.35889872908592224, 0.2843070328235626, 0.3567942678928375]",0,0,sub-037,74500,74999.0
00000998.npy,"[0.6637070178985596, -1.3062899112701416, -1.277241587638855]",train,"[0.7794080972671509, 0.10869413614273071, 0.11189782619476318]",0,0,sub-037,75000,75499.0
00000999.npy,"[2.0007097721099854, -3.7699368000030518, -2.030578136444092]",train,"[0.9795573949813843, 0.0030540062580257654, 0.017388561740517616]",0,0,sub-037,75500,75999.0
00001000.npy,"[2.518324613571167, -3.8806259632110596, -2.337876081466675]",train,"[0.9906450510025024, 0.0016477417666465044, 0.007707205135375261]",0,0,sub-037,76000,76499.0
00001001.npy,"[0.37138333916664124, -1.914493203163147, -0.7035558819770813]",train,"[0.6929990649223328, 0.07046753168106079, 0.23653340339660645]",0,0,sub-037,76500,76999.0
00001002.npy,"[0.03693860024213791, -1.0071293115615845, -0.30029305815696716]",train,"[0.48408257961273193, 0.17040665447711945, 0.3455107808113098]",0,0,sub-037,77000,77499.0
