crop_file,logits,dataset,softmax_values,pred_label,true_label,original_rec,crop_start_sample,crop_end_sample
00000869.npy,"[-0.9347902536392212, -0.14652173221111298, 0.1685054451227188]",train,"[0.16093553602695465, 0.3539913594722748, 0.48507311940193176]",2,0,sub-037,10500,10999.0
00000870.npy,"[-1.3527007102966309, -0.3861335217952728, 0.35647210478782654]",train,"[0.1092502772808075, 0.28720855712890625, 0.6035411953926086]",2,0,sub-037,11000,11499.0
00000871.npy,"[1.3140387535095215, -2.0253641605377197, -1.4995534420013428]",train,"[0.9128692150115967, 0.032368630170822144, 0.054762206971645355]",0,0,sub-037,11500,11999.0
00000872.npy,"[1.472517967224121, -2.8548078536987305, -1.3268681764602661]",train,"[0.9310551881790161, 0.012292541563510895, 0.05665229633450508]",0,0,sub-037,12000,12499.0
00000873.npy,"[1.2351046800613403, -2.405471086502075, -0.9750736355781555]",train,"[0.8803449273109436, 0.02309781312942505, 0.09655718505382538]",0,0,sub-037,12500,12999.0
00000874.npy,"[0.8060773015022278, -1.5794334411621094, -0.7923980355262756]",train,"[0.7726503014564514, 0.07111625373363495, 0.15623342990875244]",0,0,sub-037,13000,13499.0
00000875.npy,"[0.8694437742233276, -1.8392655849456787, -0.5291333198547363]",train,"[0.7612836360931396, 0.05071880295872688, 0.18799754977226257]",0,0,sub-037,13500,13999.0
00000876.npy,"[0.5066736936569214, -1.427911400794983, -0.4760373830795288]",train,"[0.6584236025810242, 0.09513180702924728, 0.24644462764263153]",0,0,sub-037,14000,14499.0
00000877.npy,"[1.4687079191207886, -3.489072322845459, -1.4275431632995605]",train,"[0.9413905739784241, 0.0066165742464363575, 0.051992885768413544]",0,0,sub-037,14500,14999.0
00000878.npy,"[1.0982708930969238, -2.689976453781128, -0.8457281589508057]",train,"[0.8578053712844849, 0.019416628405451775, 0.1227780431509018]",0,0,sub-037,15000,15499.0
00000879.npy,"[0.9521867036819458, -2.2582483291625977, -0.7952574491500854]",train,"[0.8233449459075928, 0.033212967216968536, 0.1434420496225357]",0,0,sub-037,15500,15999.0
00000880.npy,"[1.1081029176712036, -2.7247636318206787, -1.2129067182540894]",train,"[0.8929991126060486, 0.019331172108650208, 0.08766966313123703]",0,0,sub-037,16000,16499.0
00000881.npy,"[0.9641210436820984, -2.010361433029175, -0.81973797082901]",train,"[0.820302426815033, 0.04189600795507431, 0.13780146837234497]",0,0,sub-037,16500,16999.0
00000882.npy,"[0.3495507836341858, -1.110398769378662, -0.3630240559577942]",train,"[0.5805084109306335, 0.13482192158699036, 0.2846696674823761]",0,0,sub-037,17000,17499.0
00000883.npy,"[0.879737377166748, -2.42002534866333, -0.8427705764770508]",train,"[0.8227002620697021, 0.03035099059343338, 0.14694875478744507]",0,0,sub-037,17500,17999.0
00000884.npy,"[0.7547163367271423, -1.7922784090042114, -0.633704423904419]",train,"[0.7531336545944214, 0.05898291990160942, 0.18788345158100128]",0,0,sub-037,18000,18499.0
00000885.npy,"[0.13964465260505676, -1.2443791627883911, -0.42312943935394287]",train,"[0.5493916869163513, 0.13766013085842133, 0.3129481375217438]",0,0,sub-037,18500,18999.0
00000886.npy,"[0.5430081486701965, -1.951711654663086, -0.6892507076263428]",train,"[0.7277211546897888, 0.060051243752241135, 0.21222758293151855]",0,0,sub-037,19000,19499.0
00000887.npy,"[0.30738750100135803, -1.3834534883499146, -0.48794418573379517]",train,"[0.6113232374191284, 0.112706258893013, 0.2759705185890198]",0,0,sub-037,19500,19999.0
00000888.npy,"[0.07566983252763748, -0.9300702810287476, -0.07848033308982849]",train,"[0.4498593211174011, 0.16454675793647766, 0.3855939209461212]",0,0,sub-037,20000,20499.0
00000889.npy,"[1.2406121492385864, -3.3213839530944824, -1.4150335788726807]",train,"[0.9253307580947876, 0.00966156180948019, 0.06500767171382904]",0,0,sub-037,20500,20999.0
00000890.npy,"[0.9222882986068726, -1.8803263902664185, -0.5808246731758118]",train,"[0.7793697714805603, 0.04726976901292801, 0.17336039245128632]",0,0,sub-037,21000,21499.0
00000891.npy,"[0.19074775278568268, -0.7054196000099182, -0.14293114840984344]",train,"[0.4707178771495819, 0.19211450219154358, 0.33716756105422974]",0,0,sub-037,21500,21999.0
00000892.npy,"[0.7483494877815247, -1.6231471300125122, -0.5729376673698425]",train,"[0.7352224588394165, 0.06862634420394897, 0.1961512416601181]",0,0,sub-037,22000,22499.0
00000893.npy,"[0.7914959192276001, -2.7596435546875, -1.2260781526565552]",train,"[0.8608300685882568, 0.024698873981833458, 0.11447116732597351]",0,0,sub-037,22500,22999.0
00000894.npy,"[0.8750689625740051, -2.6861507892608643, -0.9695296287536621]",train,"[0.8428200483322144, 0.023939594626426697, 0.13324040174484253]",0,0,sub-037,23000,23499.0
00000895.npy,"[1.0216516256332397, -1.8398991823196411, -0.8719128370285034]",train,"[0.8280103802680969, 0.04734564945101738, 0.1246439516544342]",0,0,sub-037,23500,23999.0
00000896.npy,"[-0.23860135674476624, -0.7135685086250305, -0.10651731491088867]",train,"[0.3619110882282257, 0.22507448494434357, 0.4130144715309143]",2,0,sub-037,24000,24499.0
00000897.npy,"[0.6624714136123657, -1.8175382614135742, -0.4506199359893799]",train,"[0.70807284116745, 0.05929573252797127, 0.23263148963451385]",0,0,sub-037,24500,24999.0
00000898.npy,"[0.36087924242019653, -0.8417737483978271, -0.3333488702774048]",train,"[0.5556000471115112, 0.1669001579284668, 0.27749988436698914]",0,0,sub-037,25000,25499.0
00000899.npy,"[0.3987397849559784, -1.2274506092071533, -0.3918915092945099]",train,"[0.605974018573761, 0.11918140202760696, 0.27484458684921265]",0,0,sub-037,25500,25999.0
00000900.npy,"[-0.1479964405298233, -0.37143659591674805, -0.15493817627429962]",train,"[0.35805782675743103, 0.28636130690574646, 0.3555808663368225]",0,0,sub-037,26000,26499.0
00000901.npy,"[-0.6872343420982361, -0.4315107762813568, 0.001480777282267809]",train,"[0.23350566625595093, 0.30154821276664734, 0.46494612097740173]",2,0,sub-037,26500,26999.0
00000902.npy,"[0.6345400214195251, -0.6159181594848633, -0.7190462946891785]",train,"[0.6473808884620667, 0.18539275228977203, 0.1672263741493225]",0,0,sub-037,27000,27499.0
00000903.npy,"[-1.05119788646698, 0.0014981161803007126, -0.23951838910579681]",train,"[0.16347743570804596, 0.46842262148857117, 0.36809995770454407]",1,0,sub-037,27500,27999.0
00000904.npy,"[-0.11958760023117065, -0.32978543639183044, 0.0300156120210886]",train,"[0.3364967107772827, 0.27270498871803284, 0.39079830050468445]",2,0,sub-037,28000,28499.0
00000905.npy,"[-0.6460282802581787, -0.6657261848449707, 0.026410317048430443]",train,"[0.2538391053676605, 0.24888791143894196, 0.4972730278968811]",2,0,sub-037,28500,28999.0
00000906.npy,"[0.39241668581962585, -1.3754618167877197, -0.528063178062439]",train,"[0.6373394727706909, 0.10879048705101013, 0.25387004017829895]",0,0,sub-037,29000,29499.0
00000907.npy,"[0.42461803555488586, -0.5547378063201904, -0.5108602046966553]",train,"[0.5656265616416931, 0.212422713637352, 0.22195079922676086]",0,0,sub-037,29500,29999.0
00000908.npy,"[0.9217334389686584, -1.8621857166290283, -1.0325688123703003]",train,"[0.8309380412101746, 0.051348522305488586, 0.11771339923143387]",0,0,sub-037,30000,30499.0
00000909.npy,"[0.5032873749732971, -1.2491064071655273, -0.692333459854126]",train,"[0.6775643825531006, 0.11746152490377426, 0.20497412979602814]",0,0,sub-037,30500,30999.0
00000910.npy,"[0.230780690908432, -1.1546224355697632, -0.21070905029773712]",train,"[0.5281781554222107, 0.13216227293014526, 0.33965957164764404]",0,0,sub-037,31000,31499.0
00000911.npy,"[1.1301404237747192, -1.75270676612854, -1.0241730213165283]",train,"[0.8532729148864746, 0.04776208475232124, 0.09896495938301086]",0,0,sub-037,31500,31999.0
00000912.npy,"[-1.232506513595581, -0.6487685441970825, 0.5018941760063171]",train,"[0.11822763085365295, 0.2119499146938324, 0.6698223948478699]",2,0,sub-037,32000,32499.0
00000913.npy,"[-0.39918699860572815, -0.23888175189495087, -0.11986886709928513]",train,"[0.2860332429409027, 0.3357656002044678, 0.3782011568546295]",2,0,sub-037,32500,32999.0
00000914.npy,"[-0.680495023727417, -0.23929134011268616, 0.01970522664487362]",train,"[0.21887904405593872, 0.34026437997817993, 0.44085654616355896]",2,0,sub-037,33000,33499.0
00000915.npy,"[-0.3996177017688751, -0.18517734110355377, 0.03735247254371643]",train,"[0.26404887437820435, 0.32720091938972473, 0.4087502360343933]",2,0,sub-037,33500,33999.0
00000916.npy,"[1.0912091732025146, -2.9435858726501465, -1.0591297149658203]",train,"[0.8817299604415894, 0.015597195364534855, 0.10267278552055359]",0,0,sub-037,34000,34499.0
00000917.npy,"[1.6226881742477417, -2.9201853275299072, -1.2831617593765259]",train,"[0.9386630058288574, 0.009989986196160316, 0.05134700611233711]",0,0,sub-037,34500,34999.0
00000918.npy,"[0.9235256910324097, -1.8154971599578857, -0.7906268239021301]",train,"[0.8033742904663086, 0.05192487686872482, 0.1447007954120636]",0,0,sub-037,35000,35499.0
00000919.npy,"[0.5570180416107178, -1.2634830474853516, -0.5696101784706116]",train,"[0.6729162931442261, 0.10897514969110489, 0.21810851991176605]",0,0,sub-037,35500,35999.0
00000920.npy,"[1.5833731889724731, -2.602233409881592, -1.2891680002212524]",train,"[0.9330376982688904, 0.014194280840456486, 0.05276797339320183]",0,0,sub-037,36000,36499.0
00000921.npy,"[0.5033251047134399, -0.5075480341911316, -0.41651949286460876]",train,"[0.5673816204071045, 0.2064708024263382, 0.22614751756191254]",0,0,sub-037,36500,36999.0
00000922.npy,"[1.662500262260437, -3.564014434814453, -1.4843255281448364]",train,"[0.9538702964782715, 0.005124397110193968, 0.041005320847034454]",0,0,sub-037,37000,37499.0
00000923.npy,"[1.0306624174118042, -2.373626232147217, -1.0999151468276978]",train,"[0.8680562376976013, 0.0288458950817585, 0.10309788584709167]",0,0,sub-037,37500,37999.0
00000924.npy,"[0.48921066522598267, -1.2108166217803955, -0.5799250602722168]",train,"[0.6553149819374084, 0.1197119951248169, 0.22497299313545227]",0,0,sub-037,38000,38499.0
00000925.npy,"[-0.8100272417068481, -0.06048480421304703, -0.18238681554794312]",train,"[0.20043225586414337, 0.4241209626197815, 0.37544676661491394]",1,0,sub-037,38500,38999.0
00000926.npy,"[0.02297433838248253, -0.46119335293769836, -0.1406310647726059]",train,"[0.4056323170661926, 0.24995464086532593, 0.34441307187080383]",0,0,sub-037,39000,39499.0
00000927.npy,"[0.5223350524902344, -1.3349583148956299, -0.47363483905792236]",train,"[0.6555401682853699, 0.10232625156641006, 0.24213360249996185]",0,0,sub-037,39500,39999.0
00000928.npy,"[-0.7646498084068298, -0.5672172904014587, -0.0750715434551239]",train,"[0.237465038895607, 0.2892967760562897, 0.47323814034461975]",2,0,sub-037,40000,40499.0
00000929.npy,"[-0.02254072204232216, -0.772704005241394, -0.24939864873886108]",train,"[0.4406599998474121, 0.20811906456947327, 0.351220965385437]",0,0,sub-037,40500,40999.0
00000930.npy,"[-0.07295188307762146, -0.417641282081604, -0.4107757806777954]",train,"[0.4129226505756378, 0.2925310730934143, 0.29454633593559265]",0,0,sub-037,41000,41499.0
00000931.npy,"[0.955883264541626, -2.0903003215789795, -1.1544667482376099]",train,"[0.855625569820404, 0.04067644849419594, 0.1036980003118515]",0,0,sub-037,41500,41999.0
00000932.npy,"[0.7540664672851562, -2.1458399295806885, -0.6390304565429688]",train,"[0.7672634124755859, 0.042221251875162125, 0.1905154287815094]",0,0,sub-037,42000,42499.0
00000933.npy,"[0.5621664524078369, -1.4176137447357178, -0.3830825686454773]",train,"[0.6550151109695435, 0.09045731276273727, 0.25452756881713867]",0,0,sub-037,42500,42999.0
00000934.npy,"[0.2174074500799179, -1.851285457611084, -0.3920423984527588]",train,"[0.5988020896911621, 0.0756591409444809, 0.32553866505622864]",0,0,sub-037,43000,43499.0
00000935.npy,"[0.992080807685852, -2.4616124629974365, -1.0729000568389893]",train,"[0.8632229566574097, 0.027302537113428116, 0.1094745323061943]",0,0,sub-037,43500,43999.0
00000936.npy,"[0.00412040576338768, -1.1751737594604492, -0.0776762142777443]",train,"[0.44864073395729065, 0.13795511424541473, 0.4134041965007782]",0,0,sub-037,44000,44499.0
00000937.npy,"[0.7979962229728699, -2.4737210273742676, -0.9553462862968445]",train,"[0.8256716132164001, 0.031326986849308014, 0.14300142228603363]",0,0,sub-037,44500,44999.0
00000938.npy,"[1.5896092653274536, -3.164034605026245, -1.395516276359558]",train,"[0.9441502690315247, 0.008138788864016533, 0.04771089181303978]",0,0,sub-037,45000,45499.0
00000939.npy,"[1.0486184358596802, -1.730805516242981, -0.9545968174934387]",train,"[0.8354392647743225, 0.05185927450656891, 0.11270145326852798]",0,0,sub-037,45500,45999.0
00000940.npy,"[0.9194679260253906, -2.621061325073242, -0.8455904722213745]",train,"[0.8332119584083557, 0.024161459878087044, 0.14262655377388]",0,0,sub-037,46000,46499.0
00000941.npy,"[0.7283630967140198, -1.677230715751648, -0.6530570983886719]",train,"[0.7454712390899658, 0.06725037842988968, 0.1872784048318863]",0,0,sub-037,46500,46999.0
00000942.npy,"[0.28157299757003784, -1.1117465496063232, -0.38208362460136414]",train,"[0.5671458840370178, 0.14079387485980988, 0.2920601963996887]",0,0,sub-037,47000,47499.0
00000943.npy,"[0.8929030299186707, -2.5868582725524902, -0.898758053779602]",train,"[0.8350745439529419, 0.025732627138495445, 0.13919280469417572]",0,0,sub-037,47500,47999.0
00000944.npy,"[0.16668248176574707, -1.1405797004699707, -0.3203820288181305]",train,"[0.5305075645446777, 0.14353401958942413, 0.32595840096473694]",0,0,sub-037,48000,48499.0
00000945.npy,"[0.7855937480926514, -1.7114818096160889, -0.5222439169883728]",train,"[0.7392460703849792, 0.06085873395204544, 0.19989517331123352]",0,0,sub-037,48500,48999.0
00000946.npy,"[1.4113818407058716, -2.9880220890045166, -1.1091649532318115]",train,"[0.915164053440094, 0.011242478154599667, 0.07359348982572556]",0,0,sub-037,49000,49499.0
00000947.npy,"[-0.8417650461196899, -0.3829878866672516, 0.01322188414633274]",train,"[0.20269660651683807, 0.3206939995288849, 0.47660937905311584]",2,0,sub-037,49500,49999.0
00000948.npy,"[1.1204113960266113, -2.125602960586548, -1.054400086402893]",train,"[0.8676347732543945, 0.03377620130777359, 0.0985889807343483]",0,0,sub-037,50000,50499.0
00000949.npy,"[0.7007457613945007, -1.7333320379257202, -0.5836254954338074]",train,"[0.7328674793243408, 0.06425677984952927, 0.2028757482767105]",0,0,sub-037,50500,50999.0
00000950.npy,"[0.7851870059967041, -1.8705016374588013, -0.5167907476425171]",train,"[0.7450212240219116, 0.05233806371688843, 0.20264078676700592]",0,0,sub-037,51000,51499.0
00000951.npy,"[-0.15026459097862244, -0.6726799607276917, -0.19267717003822327]",train,"[0.39191704988479614, 0.23244062066078186, 0.3756423890590668]",0,0,sub-037,51500,51999.0
00000952.npy,"[0.7358130216598511, -1.8123890161514282, -0.7129552364349365]",train,"[0.7615673542022705, 0.059571463614702225, 0.17886126041412354]",0,0,sub-037,52000,52499.0
00000953.npy,"[1.3416227102279663, -3.672153949737549, -1.2497999668121338]",train,"[0.9245911240577698, 0.006144606973975897, 0.06926426291465759]",0,0,sub-037,52500,52999.0
00000954.npy,"[0.7422534227371216, -1.8093713521957397, -1.0530016422271729]",train,"[0.8038326501846313, 0.06266269832849503, 0.13350461423397064]",0,0,sub-037,53000,53499.0
00000955.npy,"[0.7502633929252625, -1.898245096206665, -0.6260018348693848]",train,"[0.7556999325752258, 0.053470805287361145, 0.19082926213741302]",0,0,sub-037,53500,53999.0
00000956.npy,"[0.48450538516044617, -1.3970437049865723, -0.5075888633728027]",train,"[0.6565327644348145, 0.10002534091472626, 0.2434418946504593]",0,0,sub-037,54000,54499.0
00000957.npy,"[0.17322851717472076, -1.6828715801239014, -0.5543802976608276]",train,"[0.6100001931190491, 0.09533140063285828, 0.2946683466434479]",0,0,sub-037,54500,54999.0
00000958.npy,"[0.6209994554519653, -2.1810302734375, -0.7781400084495544]",train,"[0.7648206353187561, 0.04641449451446533, 0.18876482546329498]",0,0,sub-037,55000,55499.0
00000959.npy,"[0.7805639505386353, -2.1054396629333496, -0.5949888229370117]",train,"[0.7642346620559692, 0.04264334961771965, 0.1931220144033432]",0,0,sub-037,55500,55999.0
00000960.npy,"[0.24756930768489838, -1.4161591529846191, -0.3985026478767395]",train,"[0.583590030670166, 0.11055025458335876, 0.3058597445487976]",0,0,sub-037,56000,56499.0
00000961.npy,"[1.1659817695617676, -1.9747397899627686, -0.8569809198379517]",train,"[0.8506911993026733, 0.03679373487830162, 0.11251500993967056]",0,0,sub-037,56500,56999.0
00000962.npy,"[0.5185988545417786, -1.1937159299850464, -0.3766508102416992]",train,"[0.6293451189994812, 0.11356381326913834, 0.2570910155773163]",0,0,sub-037,57000,57499.0
00000963.npy,"[1.0235000848770142, -2.463353395462036, -0.7927414774894714]",train,"[0.8380594253540039, 0.025642096996307373, 0.1362985223531723]",0,0,sub-037,57500,57999.0
00000964.npy,"[0.7778676748275757, -2.059128999710083, -0.7931715846061707]",train,"[0.7896209359169006, 0.046272896230220795, 0.16410619020462036]",0,0,sub-037,58000,58499.0
00000965.npy,"[1.7416670322418213, -4.179475784301758, -1.6554476022720337]",train,"[0.9651095867156982, 0.002588552888482809, 0.03230192884802818]",0,0,sub-037,58500,58999.0
00000966.npy,"[0.5063740611076355, -1.3814979791641235, -0.6083919405937195]",train,"[0.6759563088417053, 0.10233548283576965, 0.2217082679271698]",0,0,sub-037,59000,59499.0
00000967.npy,"[-0.11337950825691223, -0.6214445233345032, -0.31918081641197205]",train,"[0.41396671533584595, 0.24906665086746216, 0.33696669340133667]",0,0,sub-037,59500,59999.0
00000968.npy,"[0.31037697196006775, -1.4662344455718994, -0.4365108013153076]",train,"[0.6086243987083435, 0.102985680103302, 0.2883899509906769]",0,0,sub-037,60000,60499.0
00000969.npy,"[0.8190770149230957, -2.488096237182617, -0.7835373878479004]",train,"[0.8077616691589355, 0.02957986108958721, 0.1626584529876709]",0,0,sub-037,60500,60999.0
00000970.npy,"[0.9039714336395264, -2.4638736248016357, -0.7108500003814697]",train,"[0.810773491859436, 0.0279423575848341, 0.16128408908843994]",0,0,sub-037,61000,61499.0
00000971.npy,"[1.3775640726089478, -2.5033864974975586, -1.011850357055664]",train,"[0.8990262150764465, 0.018547996878623962, 0.08242575079202652]",0,0,sub-037,61500,61999.0
00000972.npy,"[1.3720568418502808, -2.4499778747558594, -1.0054759979248047]",train,"[0.8971326351165771, 0.019632156938314438, 0.0832352265715599]",0,0,sub-037,62000,62499.0
00000973.npy,"[0.25669804215431213, -1.0262627601623535, -0.4323326349258423]",train,"[0.562025785446167, 0.1558021456003189, 0.2821720838546753]",0,0,sub-037,62500,62999.0
00000974.npy,"[0.6835629940032959, -1.225144624710083, -0.4596920609474182]",train,"[0.6816392540931702, 0.1010679304599762, 0.21729277074337006]",0,0,sub-037,63000,63499.0
00000975.npy,"[0.5525808334350586, -2.0626449584960938, -0.7085914611816406]",train,"[0.737205982208252, 0.053927551954984665, 0.2088664323091507]",0,0,sub-037,63500,63999.0
00000976.npy,"[0.08551216870546341, -0.8967797160148621, -0.23866921663284302]",train,"[0.4767419397830963, 0.1785169094800949, 0.34474116563796997]",0,0,sub-037,64000,64499.0
00000977.npy,"[1.2112724781036377, -2.6448352336883545, -1.0018504858016968]",train,"[0.8845576047897339, 0.01870853640139103, 0.09673397988080978]",0,0,sub-037,64500,64999.0
00000978.npy,"[0.9047461152076721, -1.7215418815612793, -0.7017440795898438]",train,"[0.7855848073959351, 0.05683432146906853, 0.15758079290390015]",0,0,sub-037,65000,65499.0
00000979.npy,"[0.41268685460090637, -1.4965236186981201, -0.6402571201324463]",train,"[0.6679551005363464, 0.09898918122053146, 0.23305560648441315]",0,0,sub-037,65500,65999.0
00000980.npy,"[0.37929096817970276, -1.425412654876709, -0.47834333777427673]",train,"[0.6294503808021545, 0.103559210896492, 0.26699039340019226]",0,0,sub-037,66000,66499.0
00000981.npy,"[-0.5702314376831055, -0.20064261555671692, 0.09982810914516449]",train,"[0.2271956205368042, 0.3287837505340576, 0.4440206289291382]",2,0,sub-037,66500,66999.0
00000982.npy,"[1.9792274236679077, -3.854081869125366, -1.5892341136932373]",train,"[0.9698120951652527, 0.002839969005435705, 0.027347933501005173]",0,0,sub-037,67000,67499.0
00000983.npy,"[-0.08953333646059036, -0.6613625288009644, -0.21568436920642853]",train,"[0.40883511304855347, 0.2307841181755066, 0.36038070917129517]",0,0,sub-037,67500,67999.0
00000984.npy,"[0.6376231908798218, -2.0453250408172607, -0.5224488377571106]",train,"[0.7236807346343994, 0.049471769481897354, 0.2268475443124771]",0,0,sub-037,68000,68499.0
00000985.npy,"[0.46865642070770264, -1.867530345916748, -0.6979538798332214]",train,"[0.7101685404777527, 0.06867020577192307, 0.22116124629974365]",0,0,sub-037,68500,68999.0
00000986.npy,"[1.6885942220687866, -3.673743963241577, -1.470644474029541]",train,"[0.9549748301506042, 0.004478762857615948, 0.040546368807554245]",0,0,sub-037,69000,69499.0
00000987.npy,"[0.3779938519001007, -1.2262308597564697, -0.32240229845046997]",train,"[0.5891245603561401, 0.11844075471162796, 0.2924347221851349]",0,0,sub-037,69500,69999.0
00000988.npy,"[0.9705215692520142, -2.389502763748169, -0.8322554230690002]",train,"[0.8336287140846252, 0.028955597430467606, 0.13741576671600342]",0,0,sub-037,70000,70499.0
00000989.npy,"[0.6968765258789062, -1.789740800857544, -0.6058794260025024]",train,"[0.7380223274230957, 0.06139674037694931, 0.20058098435401917]",0,0,sub-037,70500,70999.0
00000990.npy,"[-0.26062294840812683, -0.3679749369621277, -0.205515056848526]",train,"[0.33842504024505615, 0.3039765954017639, 0.3575983941555023]",2,0,sub-037,71000,71499.0
00000991.npy,"[-0.09549586474895477, -0.94482421875, -0.3429282009601593]",train,"[0.45279496908187866, 0.19366134703159332, 0.3535436987876892]",0,0,sub-037,71500,71999.0
00000992.npy,"[0.4961734712123871, -1.5126123428344727, -0.5511706471443176]",train,"[0.6733916401863098, 0.09033647924661636, 0.23627184331417084]",0,0,sub-037,72000,72499.0
00000993.npy,"[0.6850461959838867, -1.9095253944396973, -0.9553565382957458]",train,"[0.788283109664917, 0.05886729806661606, 0.15284959971904755]",0,0,sub-037,72500,72999.0
00000994.npy,"[0.6956915259361267, -2.3820111751556396, -0.734903872013092]",train,"[0.7780699729919434, 0.03584175556898117, 0.18608824908733368]",0,0,sub-037,73000,73499.0
00000995.npy,"[1.0152952671051025, -2.1686880588531494, -0.7949910163879395]",train,"[0.8298565149307251, 0.03437293693423271, 0.13577058911323547]",0,0,sub-037,73500,73999.0
00000996.npy,"[0.09492827951908112, -0.926264762878418, -0.21916751563549042]",train,"[0.4783284068107605, 0.17227713763713837, 0.3493945002555847]",0,0,sub-037,74000,74499.0
00000997.npy,"[-0.196835458278656, -0.3839603066444397, -0.07967820018529892]",train,"[0.33856573700904846, 0.2807861268520355, 0.380648136138916]",2,0,sub-037,74500,74999.0
00000998.npy,"[0.3271832764148712, -1.269787311553955, -0.4769984185695648]",train,"[0.6060742139816284, 0.12273552268743515, 0.2711902856826782]",0,0,sub-037,75000,75499.0
00000999.npy,"[1.2757388353347778, -3.2829270362854004, -1.3149981498718262]",train,"[0.9212847352027893, 0.009651404805481434, 0.06906390190124512]",0,0,sub-037,75500,75999.0
00001000.npy,"[1.59622323513031, -2.957502603530884, -1.1703529357910156]",train,"[0.9316149950027466, 0.009807956404983997, 0.058577071875333786]",0,0,sub-037,76000,76499.0
00001001.npy,"[0.7461187839508057, -1.5326274633407593, -0.7065880298614502]",train,"[0.7483076453208923, 0.07663608342409134, 0.17505623400211334]",0,0,sub-037,76500,76999.0
00001002.npy,"[-0.36329385638237, -0.7335352897644043, -0.349521279335022]",train,"[0.36976295709609985, 0.25534629821777344, 0.3748907446861267]",2,0,sub-037,77000,77499.0
