crop_file,true_label,pred_label,logits,softmax,goodness
00020097.npy,0,1,"[-0.40633419156074524, -0.22331684827804565]","[0.45437297224998474, 0.5456270575523376]",0.5456270575523376
00059328.npy,1,0,"[0.023464858531951904, -0.16443896293640137]","[0.5468382239341736, 0.4531618058681488]",0.4531618058681488
00005114.npy,1,1,"[-1.300750732421875, 0.8662099838256836]","[0.10275691002607346, 0.897243082523346]",0.897243082523346
00017602.npy,0,1,"[-0.1894858479499817, -0.1536061316728592]","[0.49103105068206787, 0.5089689493179321]",0.5089689493179321
00057182.npy,0,1,"[-0.17247989773750305, 0.029086440801620483]","[0.44977834820747375, 0.5502216815948486]",0.5502216815948486
00006038.npy,1,1,"[-1.9769173860549927, 0.5757453441619873]","[0.07224778831005096, 0.9277521967887878]",0.9277521967887878
00059088.npy,0,1,"[-0.1409968137741089, -0.10091935098171234]","[0.4899819493293762, 0.510017991065979]",0.510017991065979
00036003.npy,1,0,"[-0.5356796979904175, -0.6628503203392029]","[0.5317499041557312, 0.4682501256465912]",0.4682501256465912
00008735.npy,1,1,"[-0.3308952748775482, -0.22042936086654663]","[0.472411572933197, 0.527588427066803]",0.527588427066803
00009525.npy,1,1,"[-0.29833248257637024, 0.16059671342372894]","[0.38723990321159363, 0.6127601265907288]",0.6127601265907288
00007515.npy,1,1,"[-1.1354351043701172, 0.48212653398513794]","[0.16554142534732819, 0.8344585299491882]",0.8344585299491882
00004550.npy,1,1,"[-1.1010950803756714, 0.7589229941368103]","[0.1347009539604187, 0.8652990460395813]",0.8652990460395813
00051351.npy,0,1,"[-0.5828083753585815, -0.30457600951194763]","[0.4308871924877167, 0.5691128373146057]",0.5691128373146057
00019936.npy,0,0,"[-0.1961131989955902, -0.2305542528629303]","[0.508609414100647, 0.491390585899353]",0.491390585899353
00030605.npy,1,1,"[-0.6687343120574951, -0.5199826955795288]","[0.46288052201271057, 0.5371195077896118]",0.5371195077896118
00031912.npy,0,1,"[-0.5496958494186401, -0.09102008491754532]","[0.3873000144958496, 0.6126999855041504]",0.6126999855041504
00004055.npy,1,1,"[-1.047062873840332, 1.0246211290359497]","[0.1118796169757843, 0.8881204128265381]",0.8881204128265381
00023512.npy,0,1,"[-0.6033158302307129, -0.1543186902999878]","[0.3895992338657379, 0.6104007363319397]",0.6104007363319397
00023281.npy,0,0,"[0.011626750230789185, -0.035186395049095154]","[0.5117011666297913, 0.48829886317253113]",0.48829886317253113
00061736.npy,1,0,"[-0.06308451294898987, -0.1449871063232422]","[0.5204642415046692, 0.4795357882976532]",0.4795357882976532
00064625.npy,0,0,"[-0.1493738889694214, -0.3259304463863373]","[0.5440248250961304, 0.45597514510154724]",0.45597514510154724
00035216.npy,0,1,"[-0.14928793907165527, 0.017279669642448425]","[0.4584541320800781, 0.5415458679199219]",0.5415458679199219
00058204.npy,0,1,"[-0.37665513157844543, -0.054297491908073425]","[0.4201012849807739, 0.5798987150192261]",0.5798987150192261
00006053.npy,1,1,"[-1.1430234909057617, -0.09387709945440292]","[0.2593890428543091, 0.7406109571456909]",0.7406109571456909
00023112.npy,0,1,"[-0.2973334491252899, 0.32301002740859985]","[0.3497033417224884, 0.6502966284751892]",0.6502966284751892
00066953.npy,1,1,"[-0.5957040786743164, -0.44811028242111206]","[0.4631683826446533, 0.5368316173553467]",0.5368316173553467
00020959.npy,0,1,"[-0.4072842299938202, -0.23933424055576324]","[0.4581109285354614, 0.5418890714645386]",0.5418890714645386
00011135.npy,1,1,"[-0.6458989381790161, 0.30647730827331543]","[0.27840718626976013, 0.7215927839279175]",0.7215927839279175
00001706.npy,1,0,"[0.08427734673023224, -0.0999821126461029]","[0.5459350347518921, 0.4540650248527527]",0.4540650248527527
00001331.npy,1,1,"[-0.574413537979126, -0.29375389218330383]","[0.4302920699119568, 0.5697079300880432]",0.5697079300880432
00009439.npy,1,1,"[-0.28051188588142395, -0.027077600359916687]","[0.43697839975357056, 0.5630216598510742]",0.5630216598510742
00004911.npy,1,1,"[-1.0611188411712646, 0.6726471185684204]","[0.1501065194606781, 0.8498935103416443]",0.8498935103416443
00062198.npy,1,1,"[-1.0966196060180664, 0.6947835683822632]","[0.14290077984333038, 0.857099175453186]",0.857099175453186
00035557.npy,0,0,"[-0.2853141129016876, -0.34181734919548035]","[0.5141220688819885, 0.48587796092033386]",0.48587796092033386
00009887.npy,1,1,"[-1.1823970079421997, 0.8484994173049927]","[0.11599696427583694, 0.8840030431747437]",0.8840030431747437
00020577.npy,0,1,"[-0.6370224952697754, -0.281113862991333]","[0.41195032000541687, 0.5880496501922607]",0.5880496501922607
00002252.npy,1,1,"[-0.705564022064209, 0.5647266507148743]","[0.2192074954509735, 0.7807924747467041]",0.7807924747467041
00059132.npy,1,0,"[-0.11195346713066101, -0.38025563955307007]","[0.5666760206222534, 0.4333239495754242]",0.4333239495754242
00059060.npy,1,1,"[-0.8052797317504883, -0.5582848787307739]","[0.4385633170604706, 0.5614367127418518]",0.5614367127418518
00041499.npy,1,0,"[-0.007509201765060425, -0.17527711391448975]","[0.5418438911437988, 0.4581560790538788]",0.4581560790538788
00009652.npy,1,1,"[-0.9070833921432495, 0.8607083559036255]","[0.14581716060638428, 0.854182779788971]",0.854182779788971
00036880.npy,1,1,"[-2.1685264110565186, -0.906042754650116]","[0.2205466628074646, 0.7794533371925354]",0.7794533371925354
00034574.npy,1,1,"[-0.12208792567253113, -0.11617440730333328]","[0.498521625995636, 0.501478374004364]",0.501478374004364
00000997.npy,0,0,"[-0.21146085858345032, -0.2673978805541992]","[0.5139806270599365, 0.48601940274238586]",0.48601940274238586
00023447.npy,0,1,"[-0.14458197355270386, -0.14205710589885712]","[0.4993687868118286, 0.5006312131881714]",0.5006312131881714
00021053.npy,0,1,"[0.014687776565551758, 0.14371149241924286]","[0.4677887260913849, 0.5322112441062927]",0.5322112441062927
00005955.npy,1,1,"[-1.335379958152771, -0.2517298460006714]","[0.2528159022331238, 0.747184157371521]",0.747184157371521
00056968.npy,1,1,"[-0.41416361927986145, -0.37468233704566956]","[0.4901309311389923, 0.5098690390586853]",0.5098690390586853
00037568.npy,0,1,"[-0.9736006259918213, -0.43456947803497314]","[0.36841297149658203, 0.631587028503418]",0.631587028503418
00036738.npy,1,0,"[-0.05518472194671631, -0.10458720475435257]","[0.5123481154441833, 0.48765188455581665]",0.48765188455581665
00019734.npy,0,1,"[-0.04252120852470398, 0.08237139880657196]","[0.4688173532485962, 0.5311826467514038]",0.5311826467514038
00056895.npy,0,1,"[-0.1003313958644867, 0.15902717411518097]","[0.4355213940143585, 0.5644785761833191]",0.5644785761833191
00040045.npy,0,1,"[-0.8994351625442505, -0.44548773765563965]","[0.3884226381778717, 0.6115773916244507]",0.6115773916244507
00039462.npy,1,1,"[-0.5185681581497192, -0.33670932054519653]","[0.45466017723083496, 0.545339822769165]",0.545339822769165
00041432.npy,1,1,"[-0.5003732442855835, -0.305861234664917]","[0.4515247642993927, 0.5484752655029297]",0.5484752655029297
00002274.npy,1,1,"[-0.6735149621963501, 0.12683407962322235]","[0.3099508583545685, 0.6900491714477539]",0.6900491714477539
00023009.npy,0,0,"[0.06836451590061188, -0.3257724940776825]","[0.5972781777381897, 0.4027217924594879]",0.4027217924594879
00001282.npy,1,1,"[-0.9936963319778442, -0.030407607555389404]","[0.2762202322483063, 0.7237797975540161]",0.7237797975540161
00032124.npy,1,1,"[-0.47660139203071594, -0.43387460708618164]","[0.48931992053985596, 0.5106800198554993]",0.5106800198554993
00022395.npy,0,1,"[-0.21275928616523743, -0.09056295454502106]","[0.46948885917663574, 0.5305111408233643]",0.5305111408233643
00004153.npy,1,1,"[-0.6027700901031494, -0.24236446619033813]","[0.41086140275001526, 0.5891386270523071]",0.5891386270523071
00019239.npy,0,1,"[-0.3608342707157135, 0.01294340193271637]","[0.40762847661972046, 0.5923714637756348]",0.5923714637756348
00037483.npy,1,1,"[-1.9827572107315063, -0.7717350721359253]","[0.22952024638652802, 0.7704797983169556]",0.7704797983169556
00003111.npy,1,0,"[-0.049317389726638794, -0.15439289808273315]","[0.5262446999549866, 0.47375527024269104]",0.47375527024269104
00004008.npy,1,1,"[-0.04168614745140076, 0.16443346440792084]","[0.4486517608165741, 0.5513482689857483]",0.5513482689857483
00017793.npy,0,1,"[-0.7798835039138794, -0.3055996000766754]","[0.3836027979850769, 0.6163972020149231]",0.6163972020149231
00005577.npy,1,1,"[-0.7297892570495605, -0.0315944105386734]","[0.33221256732940674, 0.6677874326705933]",0.6677874326705933
00039412.npy,1,1,"[-0.8949908018112183, -0.27713853120803833]","[0.3502700626850128, 0.6497299075126648]",0.6497299075126648
00001373.npy,1,1,"[-0.8182401657104492, 0.21276171505451202]","[0.26288992166519165, 0.7371101379394531]",0.7371101379394531
00057684.npy,0,1,"[-1.2927690744400024, 0.08381374180316925]","[0.20155836641788483, 0.7984415888786316]",0.7984415888786316
00033928.npy,1,1,"[-0.9724540710449219, -0.4236827790737152]","[0.36614954471588135, 0.6338504552841187]",0.6338504552841187
00021350.npy,0,1,"[-0.6458921432495117, 0.7684659361839294]","[0.19554758071899414, 0.8044524192810059]",0.8044524192810059
00065131.npy,1,0,"[0.034136831760406494, -0.26878976821899414]","[0.5751577615737915, 0.4248422086238861]",0.4248422086238861
00061855.npy,1,1,"[-1.0631269216537476, 0.27847081422805786]","[0.20724740624427795, 0.7927525639533997]",0.7927525639533997
00035568.npy,0,1,"[-0.12061798572540283, -0.10307857394218445]","[0.49561524391174316, 0.5043847560882568]",0.5043847560882568
00003393.npy,1,1,"[-0.5886638164520264, 0.6458861827850342]","[0.22538606822490692, 0.7746139168739319]",0.7746139168739319
00040313.npy,1,0,"[-0.31094858050346375, -0.320770800113678]","[0.5024555325508118, 0.49754446744918823]",0.49754446744918823
00037378.npy,1,1,"[-0.6325492858886719, -0.24283796548843384]","[0.4037868082523346, 0.5962132215499878]",0.5962132215499878
00022559.npy,0,0,"[0.060751691460609436, -0.08018873631954193]","[0.5351769328117371, 0.4648231267929077]",0.4648231267929077
00021226.npy,0,0,"[-0.1588401198387146, -0.2664850950241089]","[0.5268852710723877, 0.4731146991252899]",0.4731146991252899
00004676.npy,1,1,"[-1.35409414768219, 0.6980714797973633]","[0.11383374780416489, 0.8861662149429321]",0.8861662149429321
00063196.npy,1,1,"[-1.0604275465011597, 0.256439208984375]","[0.2113400548696518, 0.788659930229187]",0.788659930229187
00056327.npy,0,1,"[-0.6942555904388428, -0.4017702639102936]","[0.4273955225944519, 0.5726044774055481]",0.5726044774055481
00040029.npy,1,0,"[-0.3855000436306, -0.41704797744750977]","[0.5078862905502319, 0.4921136498451233]",0.4921136498451233
00023249.npy,0,1,"[-0.2747816741466522, -0.08472929894924164]","[0.452629417181015, 0.5473706126213074]",0.5473706126213074
00009334.npy,1,1,"[-0.31722238659858704, 0.2567697763442993]","[0.3603161871433258, 0.6396838426589966]",0.6396838426589966
00010648.npy,1,1,"[-0.41664919257164, 0.07518480718135834]","[0.3794616460800171, 0.6205384135246277]",0.6205384135246277
00009524.npy,1,0,"[-0.049678027629852295, -0.1465541422367096]","[0.5242001414299011, 0.47579988837242126]",0.47579988837242126
00003547.npy,1,0,"[0.03478729724884033, -0.10647022724151611]","[0.5352557301521301, 0.4647442400455475]",0.4647442400455475
00056990.npy,1,1,"[-0.16848701238632202, -0.14358370006084442]","[0.4937744736671448, 0.5062254667282104]",0.5062254667282104
00003978.npy,1,1,"[-0.5816196203231812, 0.7125148773193359]","[0.21515382826328278, 0.7848461866378784]",0.7848461866378784
00061966.npy,1,1,"[-0.6473017930984497, -0.45517444610595703]","[0.45211538672447205, 0.5478846430778503]",0.5478846430778503
00032235.npy,1,1,"[-0.3272733986377716, -0.29833275079727173]","[0.492765337228775, 0.5072346329689026]",0.5072346329689026
00062992.npy,1,1,"[-1.0096901655197144, 0.6602650880813599]","[0.15843012928962708, 0.8415698409080505]",0.8415698409080505
00019869.npy,0,1,"[-0.318649023771286, -0.30727630853652954]","[0.49715685844421387, 0.5028431415557861]",0.5028431415557861
00009380.npy,0,1,"[-0.546973705291748, -0.3538435995578766]","[0.451867014169693, 0.5481330156326294]",0.5481330156326294
00003905.npy,1,1,"[-0.8584805727005005, 0.1075439304113388]","[0.27567362785339355, 0.7243263721466064]",0.7243263721466064
00052633.npy,1,1,"[-0.36598560214042664, 0.30949270725250244]","[0.33727124333381653, 0.6627287864685059]",0.6627287864685059
00032163.npy,1,1,"[-0.19329804182052612, 0.11571769416332245]","[0.42335498332977295, 0.5766449570655823]",0.5766449570655823
00033115.npy,1,0,"[0.009718120098114014, -0.11662741750478745]","[0.5315444469451904, 0.46845555305480957]",0.46845555305480957
00008395.npy,1,1,"[-1.3191229104995728, -0.3938989043235779]","[0.2838946580886841, 0.7161052823066711]",0.7161052823066711
00002639.npy,1,1,"[-0.18075934052467346, 0.09490971267223358]","[0.4315158724784851, 0.5684841275215149]",0.5684841275215149
00032561.npy,1,1,"[-0.5205023288726807, -0.37041711807250977]","[0.46254897117614746, 0.5374510288238525]",0.5374510288238525
00037532.npy,1,1,"[-2.1224238872528076, -0.4740391969680786]","[0.16132737696170807, 0.8386725783348083]",0.8386725783348083
00035509.npy,0,1,"[-0.573591947555542, -0.4024169445037842]","[0.45731043815612793, 0.5426895618438721]",0.5426895618438721
00005136.npy,1,1,"[-0.4483606517314911, 0.19465331733226776]","[0.3445655405521393, 0.6554344296455383]",0.6554344296455383
00056581.npy,0,1,"[-0.02390304207801819, 0.15049941837787628]","[0.4565095603466034, 0.5434904098510742]",0.5434904098510742
00033714.npy,1,0,"[-0.04214683175086975, -0.13484254479408264]","[0.5231573581695557, 0.47684264183044434]",0.47684264183044434
00055654.npy,0,1,"[-0.6261378526687622, 0.6625060439109802]","[0.21608246862888336, 0.7839176058769226]",0.7839176058769226
00051339.npy,0,1,"[-0.3797972500324249, -0.31017357110977173]","[0.482601135969162, 0.5173988938331604]",0.5173988938331604
00020785.npy,0,0,"[0.035310059785842896, -0.11996690928936005]","[0.538741409778595, 0.46125856041908264]",0.46125856041908264
00033227.npy,1,1,"[-0.5121371746063232, -0.2637939453125]","[0.43823131918907166, 0.561768651008606]",0.561768651008606
00002867.npy,1,1,"[-2.3405890464782715, 0.6995887756347656]","[0.04564342275261879, 0.9543565511703491]",0.9543565511703491
00031225.npy,0,1,"[-0.4825858771800995, 0.07862599194049835]","[0.36326709389686584, 0.6367328763008118]",0.6367328763008118
00066805.npy,1,1,"[-1.2089124917984009, -0.2813253700733185]","[0.2834145128726959, 0.7165855169296265]",0.7165855169296265
00023911.npy,0,0,"[-0.14837872982025146, -0.3018319010734558]","[0.5382881760597229, 0.4617118239402771]",0.4617118239402771
00006212.npy,1,1,"[-0.40711143612861633, 0.17014412581920624]","[0.3595643639564514, 0.6404356360435486]",0.6404356360435486
00039095.npy,1,1,"[-0.6191765069961548, -0.35865694284439087]","[0.43523600697517395, 0.5647640228271484]",0.5647640228271484
00035403.npy,0,1,"[-0.26490041613578796, -0.0015013068914413452]","[0.43452832102775574, 0.5654716491699219]",0.5654716491699219
00021642.npy,0,1,"[-0.22021672129631042, -0.1130228191614151]","[0.4732271432876587, 0.5267728567123413]",0.5267728567123413
00004238.npy,1,1,"[-0.6719822883605957, 0.7857139110565186]","[0.18881994485855103, 0.8111801147460938]",0.8111801147460938
00023753.npy,0,0,"[-0.04138880968093872, -0.12283232808113098]","[0.5203496217727661, 0.4796503782272339]",0.4796503782272339
00059546.npy,0,1,"[-0.37776830792427063, 0.12351958453655243]","[0.37723803520202637, 0.6227619051933289]",0.6227619051933289
00004617.npy,1,1,"[-1.2576795816421509, 0.9357696771621704]","[0.10034029185771942, 0.8996596932411194]",0.8996596932411194
00004640.npy,1,1,"[-1.271086573600769, 0.7472561001777649]","[0.11729047447443008, 0.8827095627784729]",0.8827095627784729
00033742.npy,1,1,"[-0.4259527623653412, -0.05981157720088959]","[0.4094737470149994, 0.5905262231826782]",0.5905262231826782
00022027.npy,0,1,"[-0.5812631845474243, 0.4184058904647827]","[0.26900649070739746, 0.7309935092926025]",0.7309935092926025
00007786.npy,1,1,"[-0.44523927569389343, 0.2525208592414856]","[0.3323090374469757, 0.6676909923553467]",0.6676909923553467
00020717.npy,0,1,"[-0.28966131806373596, 0.15363721549510956]","[0.39095526933670044, 0.6090447306632996]",0.6090447306632996
00022361.npy,0,1,"[-0.45358362793922424, 0.07343639433383942]","[0.3712121844291687, 0.6287878155708313]",0.6287878155708313
00052590.npy,1,1,"[-0.19691967964172363, -0.06671877950429916]","[0.4674956798553467, 0.5325043201446533]",0.5325043201446533
00002281.npy,1,1,"[-1.0853655338287354, 0.38015443086624146]","[0.18762452900409698, 0.8123754858970642]",0.8123754858970642
00052520.npy,0,1,"[-0.2723061740398407, -0.21974670886993408]","[0.4868631362915039, 0.5131368041038513]",0.5131368041038513
00010877.npy,1,1,"[-0.10549378395080566, 0.04125867784023285]","[0.46337759494781494, 0.5366224050521851]",0.5366224050521851
00021714.npy,0,1,"[-0.3745170533657074, -0.2956518530845642]","[0.4802938997745514, 0.5197060704231262]",0.5197060704231262
00062685.npy,1,1,"[-1.7400661706924438, 1.0755808353424072]","[0.056484468281269073, 0.9435155391693115]",0.9435155391693115
00055135.npy,0,0,"[-0.05247136950492859, -0.1549818515777588]","[0.5256052017211914, 0.4743947982788086]",0.4743947982788086
00035756.npy,0,1,"[-1.6757484674453735, 0.7731072306632996]","[0.0795222744345665, 0.9204777479171753]",0.9204777479171753
00021860.npy,0,1,"[-0.17189285159111023, -0.05501636862754822]","[0.4708140790462494, 0.5291858911514282]",0.5291858911514282
00055575.npy,1,1,"[-0.5506095886230469, -0.23532351851463318]","[0.42182499170303345, 0.5781750082969666]",0.5781750082969666
00055420.npy,1,1,"[-0.5741006135940552, -0.04171858727931976]","[0.3699615001678467, 0.6300384998321533]",0.6300384998321533
00017737.npy,1,0,"[-0.48100510239601135, -0.4929003119468689]","[0.502973735332489, 0.4970262348651886]",0.4970262348651886
00056440.npy,1,1,"[-0.3485243022441864, -0.13502535223960876]","[0.44682708382606506, 0.5531728863716125]",0.5531728863716125
00067246.npy,0,1,"[-0.7054145336151123, -0.27912911772727966]","[0.3950136601924896, 0.604986310005188]",0.604986310005188
00001381.npy,1,1,"[-0.229068785905838, -0.08223216980695724]","[0.4633566737174988, 0.5366433262825012]",0.5366433262825012
00057281.npy,1,0,"[-0.05747133493423462, -0.10118746012449265]","[0.5109273195266724, 0.48907271027565]",0.48907271027565
00019424.npy,0,1,"[-0.46063563227653503, -0.0103168785572052]","[0.38928499817848206, 0.6107150316238403]",0.6107150316238403
00002846.npy,1,1,"[-0.629074215888977, 0.4790751338005066]","[0.24821609258651733, 0.7517839074134827]",0.7517839074134827
00062088.npy,1,1,"[-1.345279574394226, 0.20629934966564178]","[0.17485834658145905, 0.8251416683197021]",0.8251416683197021
00066665.npy,0,1,"[-1.1315186023712158, -0.36463284492492676]","[0.3171531856060028, 0.6828468441963196]",0.6828468441963196
00062612.npy,1,0,"[0.005017131567001343, -0.23163668811321259]","[0.558888852596283, 0.44111114740371704]",0.44111114740371704
00007680.npy,0,0,"[-0.38389936089515686, -0.5005070567131042]","[0.5291188955307007, 0.47088107466697693]",0.47088107466697693
00002260.npy,0,0,"[-0.1873091161251068, -0.40351736545562744]","[0.5538424849510193, 0.4461575448513031]",0.4461575448513031
00056158.npy,1,0,"[-0.036647945642471313, -0.19833065569400787]","[0.5403328537940979, 0.4596671462059021]",0.4596671462059021
00001560.npy,1,1,"[-0.9086402654647827, 0.13387431204319]","[0.2606651186943054, 0.7393349409103394]",0.7393349409103394
00039733.npy,1,0,"[-0.5123022794723511, -0.5654759407043457]","[0.513290286064148, 0.48670971393585205]",0.48670971393585205
00004701.npy,1,1,"[-1.101973056793213, 0.5473926067352295]","[0.16119469702243805, 0.8388052582740784]",0.8388052582740784
00052729.npy,1,1,"[-0.04885023832321167, 0.06418384611606598]","[0.4717715084552765, 0.5282284617424011]",0.5282284617424011
00008903.npy,1,0,"[0.2513963282108307, 0.02736477553844452]","[0.5557748079299927, 0.44422516226768494]",0.44422516226768494
00003648.npy,1,1,"[-2.1896235942840576, 0.5243493914604187]","[0.062153853476047516, 0.9378461241722107]",0.9378461241722107
00030406.npy,1,1,"[-0.46467676758766174, -0.2539554238319397]","[0.44751375913619995, 0.5524863004684448]",0.5524863004684448
00009355.npy,0,1,"[-0.2451414167881012, -0.18223406374454498]","[0.4842783510684967, 0.5157216787338257]",0.5157216787338257
00019500.npy,0,0,"[-0.4818684756755829, -0.49975138902664185]","[0.5044706463813782, 0.4955294132232666]",0.4955294132232666
00038639.npy,1,0,"[-0.20734098553657532, -0.3785266876220703]","[0.542692244052887, 0.4573077857494354]",0.4573077857494354
00063183.npy,1,1,"[-0.8222941160202026, 0.5746297240257263]","[0.19830471277236938, 0.8016952276229858]",0.8016952276229858
00003654.npy,1,1,"[-1.5544527769088745, 0.17465339601039886]","[0.15070194005966187, 0.8492980599403381]",0.8492980599403381
00018152.npy,1,1,"[-0.9987725019454956, -0.36258837580680847]","[0.34610965847969055, 0.6538903713226318]",0.6538903713226318
00033948.npy,1,1,"[-0.6098860502243042, -0.3658316135406494]","[0.4392874538898468, 0.5607125759124756]",0.5607125759124756
00019664.npy,1,0,"[-0.252755731344223, -0.5845835208892822]","[0.5822040438652039, 0.41779598593711853]",0.41779598593711853
00064821.npy,0,1,"[-0.6458715200424194, -0.0219152569770813]","[0.34888219833374023, 0.6511178016662598]",0.6511178016662598
00056084.npy,1,0,"[-0.19677001237869263, -0.25358346104621887]","[0.5141995549201965, 0.48580047488212585]",0.48580047488212585
00040081.npy,1,0,"[-0.39271220564842224, -0.4040886461734772]","[0.5028440952301025, 0.49715593457221985]",0.49715593457221985
00058938.npy,1,0,"[-0.3045385181903839, -0.32326722145080566]","[0.5046820640563965, 0.4953179657459259]",0.4953179657459259
00019731.npy,1,0,"[-0.04995056986808777, -0.2061135321855545]","[0.5389615893363953, 0.46103841066360474]",0.46103841066360474
00041495.npy,1,0,"[0.017439544200897217, -0.13719619810581207]","[0.5385820865631104, 0.46141794323921204]",0.46141794323921204
00041898.npy,1,1,"[-0.7304044961929321, -0.2972927391529083]","[0.3933835029602051, 0.6066164970397949]",0.6066164970397949
00067036.npy,1,1,"[-1.2794989347457886, -0.5901867747306824]","[0.3341861367225647, 0.6658139228820801]",0.6658139228820801
00057622.npy,0,1,"[-0.28969958424568176, -0.10369174182415009]","[0.4536316394805908, 0.5463683605194092]",0.5463683605194092
00007417.npy,1,1,"[-1.1499176025390625, 0.3087776303291321]","[0.18866696953773499, 0.8113330006599426]",0.8113330006599426
00038434.npy,1,1,"[-0.4140032231807709, -0.3329038918018341]","[0.4797362685203552, 0.5202637314796448]",0.5202637314796448
00019159.npy,1,0,"[0.04474709928035736, -0.24400082230567932]","[0.5716895461082458, 0.42831042408943176]",0.42831042408943176
00061914.npy,1,1,"[-1.9409605264663696, 0.7505452036857605]","[0.06347645074129105, 0.9365235567092896]",0.9365235567092896
00034938.npy,1,1,"[-0.3047139346599579, -0.1529552936553955]","[0.46213299036026, 0.53786700963974]",0.53786700963974
00032166.npy,0,0,"[-0.2313498556613922, -0.559256374835968]","[0.5812498927116394, 0.4187500774860382]",0.4187500774860382
00061475.npy,1,1,"[-0.018599510192871094, 0.13133440911769867]","[0.46258658170700073, 0.5374134182929993]",0.5374134182929993
00003562.npy,1,1,"[-0.3585347831249237, 0.051950424909591675]","[0.3987957835197449, 0.6012042164802551]",0.6012042164802551
00003005.npy,1,1,"[-0.858616828918457, -0.22662612795829773]","[0.34705930948257446, 0.6529406905174255]",0.6529406905174255
00040280.npy,1,1,"[-0.8662693500518799, -0.25177308917045593]","[0.3510342538356781, 0.6489657759666443]",0.6489657759666443
00021439.npy,0,0,"[-0.4020712077617645, -0.4084787368774414]","[0.5016018748283386, 0.4983981251716614]",0.4983981251716614
00004523.npy,1,1,"[-0.5930869579315186, 0.28653544187545776]","[0.2932560443878174, 0.7067439556121826]",0.7067439556121826
00036174.npy,1,0,"[-0.07344666123390198, -0.29595863819122314]","[0.5553995966911316, 0.4446004331111908]",0.4446004331111908
00061750.npy,1,0,"[-0.02473890781402588, -0.07407046854496002]","[0.5123304128646851, 0.48766958713531494]",0.48766958713531494
00060032.npy,0,1,"[-1.0674221515655518, 0.33939117193222046]","[0.1967371702194214, 0.8032628297805786]",0.8032628297805786
00008919.npy,0,1,"[-0.23252657055854797, -0.13798634707927704]","[0.4763825237751007, 0.5236174464225769]",0.5236174464225769
00001193.npy,1,1,"[-2.534252166748047, 0.29776477813720703]","[0.05561836436390877, 0.9443816542625427]",0.9443816542625427
00062220.npy,1,1,"[-1.2866469621658325, 0.6887930035591125]","[0.12180577218532562, 0.8781942129135132]",0.8781942129135132
00059554.npy,0,1,"[-0.5570762157440186, 0.19350020587444305]","[0.3206957280635834, 0.679304301738739]",0.679304301738739
00037926.npy,1,1,"[-0.7124780416488647, -0.2960394620895386]","[0.39736929535865784, 0.6026307344436646]",0.6026307344436646
00061922.npy,1,1,"[-1.017095685005188, 0.4704948663711548]","[0.18428364396095276, 0.8157163262367249]",0.8157163262367249
00059034.npy,1,1,"[-0.07826700806617737, 0.01795300841331482]","[0.4759635627269745, 0.5240364670753479]",0.5240364670753479
